ISSN	Título	Estrato	Área de Avaliação	Status
1388-0764	Journal of Nanoparticle Research	A1	CIÊNCIA DE ALIMENTOS	Atualizado
0955-2863	Journal of Nutritional Biochemistry	A1	CIÊNCIA DE ALIMENTOS	Atualizado
1520-6106	Journal of Physical Chemistry. B	A1	CIÊNCIA DE ALIMENTOS	Atualizado
1874-3919	Journal of Proteomics (Print)	A1	CIÊNCIA DE ALIMENTOS	Atualizado
0002-8223	Journal of the American Dietetic Association	A1	CIÊNCIA DE ALIMENTOS	Atualizado
1660-3397	Marine Drugs	A1	CIÊNCIA DE ALIMENTOS	Atualizado
1046-2023	Methods (San Diego, Calif., Print)	A1	CIÊNCIA DE ALIMENTOS	Atualizado
0303-7207	Molecular and Cellular Endocrinology (Print)	A1	CIÊNCIA DE ALIMENTOS	Atualizado
0306-4522	Neuroscience	A1	CIÊNCIA DE ALIMENTOS	Atualizado
1029-8428	Neurotoxicity Research	A1	CIÊNCIA DE ALIMENTOS	Atualizado
0960-8923	Obesity Surgery	A1	CIÊNCIA DE ALIMENTOS	Atualizado
0031-9422	Phytochemistry	A1	CIÊNCIA DE ALIMENTOS	Atualizado
0032-0781	Plant and Cell Physiology	A1	CIÊNCIA DE ALIMENTOS	Atualizado
0032-0889	Plant Physiology (Bethesda)	A1	CIÊNCIA DE ALIMENTOS	Atualizado
1932-6203	Plos One	A1	CIÊNCIA DE ALIMENTOS	Atualizado
0048-9697	Science of the Total Environment	A1	CIÊNCIA DE ALIMENTOS	Atualizado
0925-4005	Sensors and Actuators. B, Chemical	A1	CIÊNCIA DE ALIMENTOS	Atualizado
0112-1642	Sports Medicine (Auckland)	A1	CIÊNCIA DE ALIMENTOS	Atualizado
0039-9140	Talanta (Oxford)	A1	CIÊNCIA DE ALIMENTOS	Atualizado
0892-6638	The FASEB Journal	A1	CIÊNCIA DE ALIMENTOS	Atualizado
1530-6860	The FASEB Journal (Online)	A1	CIÊNCIA DE ALIMENTOS	Atualizado
0022-3166	The Journal of Nutrition (Print)	A1	CIÊNCIA DE ALIMENTOS	Atualizado
0041-008X	Toxicology and Applied Pharmacology	A1	CIÊNCIA DE ALIMENTOS	Atualizado
0924-2244	Trends in Food Science & Technology (Regular Ed.)	A1	CIÊNCIA DE ALIMENTOS	Atualizado
1472-9792	Tuberculosis (Edinburgh)	A1	CIÊNCIA DE ALIMENTOS	Atualizado
1350-4177	Ultrasonics Sonochemistry	A1	CIÊNCIA DE ALIMENTOS	Atualizado
0939-4451	Amino Acids (Wien. Print)	A2	CIÊNCIA DE ALIMENTOS	Atualizado
0195-6663	Appetite (London. Print)	A2	CIÊNCIA DE ALIMENTOS	Atualizado
0006-291X	Biochemical and Biophysical Research Communications (Print)	A2	CIÊNCIA DE ALIMENTOS	Atualizado
1369-703X	Biochemical Engineering Journal	A2	CIÊNCIA DE ALIMENTOS	Atualizado
0960-894X	Bioorganic & Medicinal Chemistry Letters (Print)	A2	CIÊNCIA DE ALIMENTOS	Atualizado
1471-2407	BMC Cancer (Online)	A2	CIÊNCIA DE ALIMENTOS	Atualizado
1471-2180	BMC Microbiology (Online)	A2	CIÊNCIA DE ALIMENTOS	Atualizado
0007-1145	British Journal of Nutrition	A2	CIÊNCIA DE ALIMENTOS	Atualizado
0302-766X	Cell and Tissue Research (Print)	A2	CIÊNCIA DE ALIMENTOS	Atualizado
0009-2797	Chemico-Biological Interactions (Print)	A2	CIÊNCIA DE ALIMENTOS	Atualizado
0045-6535	Chemosphere (Oxford)	A2	CIÊNCIA DE ALIMENTOS	Atualizado
0009-8981	Clinica Chimica Acta (Print)	A2	CIÊNCIA DE ALIMENTOS	Atualizado
1007-5704	Communications in Nonlinear Science & Numerical Simulation	A2	CIÊNCIA DE ALIMENTOS	Atualizado
0011-9164	Desalination (Amsterdam)	A2	CIÊNCIA DE ALIMENTOS	Atualizado
0168-8227	Diabetes Research and Clinical Practice (Print)	A2	CIÊNCIA DE ALIMENTOS	Atualizado
1470-160X	Ecological Indicators	A2	CIÊNCIA DE ALIMENTOS	Atualizado
0887-0624	Energy & Fuels (Print)	A2	CIÊNCIA DE ALIMENTOS	Atualizado
0301-4215	Energy Policy	A2	CIÊNCIA DE ALIMENTOS	Atualizado
1462-9011	Environmental Science & Policy	A2	CIÊNCIA DE ALIMENTOS	Atualizado
1741-8267	European Journal of Cardiovascular Prevention & Rehabilitation (Print)	A2	CIÊNCIA DE ALIMENTOS	Atualizado
1436-6207	European Journal of Nutrition (Print)	A2	CIÊNCIA DE ALIMENTOS	Atualizado
0014-2999	European Journal of Pharmacology	A2	CIÊNCIA DE ALIMENTOS	Atualizado
0014-3057	European Polymer Journal	A2	CIÊNCIA DE ALIMENTOS	Atualizado
0940-2993	Experimental and Toxicologic Pathology (Print)	A2	CIÊNCIA DE ALIMENTOS	Atualizado
0958-0670	Experimental Physiology (Print)	A2	CIÊNCIA DE ALIMENTOS	Atualizado
0278-6915	Food and Chemical Toxicology	A2	CIÊNCIA DE ALIMENTOS	Atualizado
0956-7135	Food Control	A2	CIÊNCIA DE ALIMENTOS	Atualizado
0740-0020	Food Microbiology (Print)	A2	CIÊNCIA DE ALIMENTOS	Atualizado
0963-9969	Food Research International	A2	CIÊNCIA DE ALIMENTOS	Atualizado
1071-5762	Free Radical Research	A2	CIÊNCIA DE ALIMENTOS	Atualizado
0016-2361	Fuel (Guildford)	A2	CIÊNCIA DE ALIMENTOS	Atualizado
0378-3820	Fuel Processing Technology	A2	CIÊNCIA DE ALIMENTOS	Atualizado
0213-3911	Histology and Histopathology	A2	CIÊNCIA DE ALIMENTOS	Atualizado
0926-6690	Industrial Crops and Products (Print)	A2	CIÊNCIA DE ALIMENTOS	Atualizado
1466-8564	Innovative Food Science & Emerging Technologies	A2	CIÊNCIA DE ALIMENTOS	Atualizado
0021-8561	Journal of Agricultural and Food Chemistry	A2	CIÊNCIA DE ALIMENTOS	Atualizado
0168-1656	Journal of Biotechnology	A2	CIÊNCIA DE ALIMENTOS	Atualizado
1570-0232	Journal of Chromatography. B (Print)	A2	CIÊNCIA DE ALIMENTOS	Atualizado
0959-6526	Journal of Cleaner Production	A2	CIÊNCIA DE ALIMENTOS	Atualizado
0022-0302	Journal of Dairy Science	A2	CIÊNCIA DE ALIMENTOS	Atualizado
0143-005X	Journal of Epidemiology and Community Health (1979)	A2	CIÊNCIA DE ALIMENTOS	Atualizado
0378-8741	Journal of Ethnopharmacology	A2	CIÊNCIA DE ALIMENTOS	Atualizado
1756-4646	Journal of Functional Foods	A2	CIÊNCIA DE ALIMENTOS	Atualizado
1476-5535	Journal of Industrial Microbiology and Biotechnology	A2	CIÊNCIA DE ALIMENTOS	Atualizado
1367-5435	Journal of Industrial Microbiology & Biotechnology	A2	CIÊNCIA DE ALIMENTOS	Atualizado
0022-2615	Journal of Medical Microbiology	A2	CIÊNCIA DE ALIMENTOS	Atualizado
1381-1177	Journal of Molecular Catalysis. B, Enzymatic (Print)	A2	CIÊNCIA DE ALIMENTOS	Atualizado
0022-3549	Journal of Pharmaceutical Sciences	A2	CIÊNCIA DE ALIMENTOS	Atualizado
0176-1617	Journal of Plant Physiology (Print)	A2	CIÊNCIA DE ALIMENTOS	Atualizado
0377-0486	Journal of Raman Spectroscopy	A2	CIÊNCIA DE ALIMENTOS	Atualizado
1440-2440	Journal of Science and Medicine in Sport	A2	CIÊNCIA DE ALIMENTOS	Atualizado
0148-6071	JPEN. Journal of Parenteral and Enteral Nutrition	A2	CIÊNCIA DE ALIMENTOS	Atualizado
0023-6438	Lebensmittel-Wissenschaft + Technologie / Food Science + Technology	A2	CIÊNCIA DE ALIMENTOS	Atualizado
0928-4931	Materials Science & Engineering. C, Biomimetic Materials, Sensors and Systems (Print)	A2	CIÊNCIA DE ALIMENTOS	Atualizado
0378-5122	Maturitas (Amsterdam)	A2	CIÊNCIA DE ALIMENTOS	Atualizado
0026-0495	Metabolism, Clinical and Experimental (Print)	A2	CIÊNCIA DE ALIMENTOS	Atualizado
0095-3628	Microbial Ecology	A2	CIÊNCIA DE ALIMENTOS	Atualizado
0026-265X	Microchemical Journal (Print)	A2	CIÊNCIA DE ALIMENTOS	Atualizado
1389-5575	Mini-Reviews in Medical Chemistry	A2	CIÊNCIA DE ALIMENTOS	Atualizado
1383-5718	Mutation Research. Genetic Toxicology and Environmental Mutagenesis	A2	CIÊNCIA DE ALIMENTOS	Atualizado
0027-5107	Mutation Research (Print)	A2	CIÊNCIA DE ALIMENTOS	Atualizado
1871-6784	New Biotechnology (Print)	A2	CIÊNCIA DE ALIMENTOS	Atualizado
0163-5581	Nutrition and Cancer	A2	CIÊNCIA DE ALIMENTOS	Atualizado
0899-9007	Nutrition (Burbank, Los Angeles County, Calif.)	A2	CIÊNCIA DE ALIMENTOS	Atualizado
1743-7075	Nutrition & Metabolism	A2	CIÊNCIA DE ALIMENTOS	Atualizado
0091-3057	Pharmacology, Biochemistry and Behavior	A2	CIÊNCIA DE ALIMENTOS	Atualizado
0958-0344	Phytochemical Analysis	A2	CIÊNCIA DE ALIMENTOS	Atualizado
0921-9668	Plant Foods for Human Nutrition (Dordrecht)	A2	CIÊNCIA DE ALIMENTOS	Atualizado
0981-9428	Plant Physiology and Biochemistry (Paris)	A2	CIÊNCIA DE ALIMENTOS	Atualizado
0168-9452	Plant Science (Limerick)	A2	CIÊNCIA DE ALIMENTOS	Atualizado
0032-9592	Process Biochemistry	A2	CIÊNCIA DE ALIMENTOS	Atualizado
1359-5113	Process Biochemistry (1991)	A2	CIÊNCIA DE ALIMENTOS	Atualizado
0951-4198	RCM. Rapid Communications in Mass Spectrometry	A2	CIÊNCIA DE ALIMENTOS	Atualizado
0960-1481	Renewable Energy	A2	CIÊNCIA DE ALIMENTOS	Atualizado
0923-2508	Research in Microbiology (Paris)	A2	CIÊNCIA DE ALIMENTOS	Atualizado
1383-5866	Separation and Purification Technology (Print)	A2	CIÊNCIA DE ALIMENTOS	Atualizado
0584-8547	Spectrochimica Acta. Part B, Atomic Spectroscopy	A2	CIÊNCIA DE ALIMENTOS	Atualizado
0040-4039	Tetrahedron Letters	A2	CIÊNCIA DE ALIMENTOS	Atualizado
0002-9637	The American Journal of Tropical Medicine and Hygiene	A2	CIÊNCIA DE ALIMENTOS	Atualizado
1279-7707	The Journal of Nutrition, Health & Aging	A2	CIÊNCIA DE ALIMENTOS	Atualizado
0896-8446	The Journal of Supercritical Fluids	A2	CIÊNCIA DE ALIMENTOS	Atualizado
0887-2333	Toxicology in Vitro	A2	CIÊNCIA DE ALIMENTOS	Atualizado
0041-0101	Toxicon (Oxford)	A2	CIÊNCIA DE ALIMENTOS	Atualizado
0960-7692	Ultrasound in Obstetrics & Gynecology (Print)	A2	CIÊNCIA DE ALIMENTOS	Atualizado
0137-5881	Acta Physiologiae Plantarum	B1	CIÊNCIA DE ALIMENTOS	Atualizado
0002-9254	American Journal of Enology and Viticulture	B1	CIÊNCIA DE ALIMENTOS	Atualizado
1759-9660	Analytical Methods (Print)	B1	CIÊNCIA DE ALIMENTOS	Atualizado
0377-8401	Animal Feed Science and Technology (Print)	B1	CIÊNCIA DE ALIMENTOS	Atualizado
0268-9146	Animal Genetics (Print)	B1	CIÊNCIA DE ALIMENTOS	Atualizado
0250-6807	Annals of Nutrition & Metabolism	B1	CIÊNCIA DE ALIMENTOS	Atualizado
0003-6072	Antonie van Leeuwenhoek (Gedrukt)	B1	CIÊNCIA DE ALIMENTOS	Atualizado
0273-2289	Applied Biochemistry and Biotechnology	B1	CIÊNCIA DE ALIMENTOS	Atualizado
1359-4311	Applied Thermal Engineering	B1	CIÊNCIA DE ALIMENTOS	Atualizado
0044-8486	Aquaculture (Amsterdam)	B1	CIÊNCIA DE ALIMENTOS	Atualizado
1353-5773	Aquaculture Nutrition (Print)	B1	CIÊNCIA DE ALIMENTOS	Atualizado
0302-8933	Archives of Microbiology	B1	CIÊNCIA DE ALIMENTOS	Atualizado
0923-9820	Biodegradation (Dordrecht)	B1	CIÊNCIA DE ALIMENTOS	Atualizado
0006-3134	Biologia Plantarum (Praha)	B1	CIÊNCIA DE ALIMENTOS	Atualizado
0163-4984	Biological Trace Element Research	B1	CIÊNCIA DE ALIMENTOS	Atualizado
1559-0720	Biological Trace Element Research (Online)	B1	CIÊNCIA DE ALIMENTOS	Atualizado
1930-2126	Bioresources (Raleigh, N.C)	B1	CIÊNCIA DE ALIMENTOS	Atualizado
1537-5110	Biosystems Engineering	B1	CIÊNCIA DE ALIMENTOS	Atualizado
8756-7938	Biotechnology Progress (Print)	B1	CIÊNCIA DE ALIMENTOS	Atualizado
1472-6882	BMC Complementary and Alternative Medicine (Online)	B1	CIÊNCIA DE ALIMENTOS	Atualizado
1471-2458	BMC Public Health (Online)	B1	CIÊNCIA DE ALIMENTOS	Atualizado
0008-4166	Canadian Journal of Microbiology (Print)	B1	CIÊNCIA DE ALIMENTOS	Atualizado
1475-2867	Cancer Cell International (Online)	B1	CIÊNCIA DE ALIMENTOS	Atualizado
0263-6484	Cell Biochemistry and Function	B1	CIÊNCIA DE ALIMENTOS	Atualizado
1065-6995	Cell Biology International (Print)	B1	CIÊNCIA DE ALIMENTOS	Atualizado
0958-9465	Cement & Concrete Composites	B1	CIÊNCIA DE ALIMENTOS	Atualizado
0009-0352	Cereal Chemistry	B1	CIÊNCIA DE ALIMENTOS	Atualizado
0255-2701	Chemical Engineering and Processing	B1	CIÊNCIA DE ALIMENTOS	Atualizado
0263-8762	Chemical Engineering Research & Design	B1	CIÊNCIA DE ALIMENTOS	Atualizado
0930-7516	Chemical Engineering & Technology	B1	CIÊNCIA DE ALIMENTOS	Atualizado
0009-2614	Chemical Physics Letters (Print)	B1	CIÊNCIA DE ALIMENTOS	Atualizado
1740-2522	Clinical & Developmental Immunology (Print)	B1	CIÊNCIA DE ALIMENTOS	Atualizado
0902-0063	Clinical Transplantation	B1	CIÊNCIA DE ALIMENTOS	Atualizado
1980-5322	Clinics	B1	CIÊNCIA DE ALIMENTOS	Atualizado
1807-5932	Clinics	B1	CIÊNCIA DE ALIMENTOS	Atualizado
0927-7757	Colloids and Surfaces. A, Physicochemical and Engineering Aspects (Print)	B1	CIÊNCIA DE ALIMENTOS	Atualizado
0168-1699	Computers and Electronics in Agriculture	B1	CIÊNCIA DE ALIMENTOS	Atualizado
0098-1354	Computers & Chemical Engineering	B1	CIÊNCIA DE ALIMENTOS	Atualizado
0950-0618	Construction & Building Materials	B1	CIÊNCIA DE ALIMENTOS	Atualizado
0261-2194	Crop Protection	B1	CIÊNCIA DE ALIMENTOS	Atualizado
0011-183X	Crop Science	B1	CIÊNCIA DE ALIMENTOS	Atualizado
1432-0991	Current Microbiology	B1	CIÊNCIA DE ALIMENTOS	Atualizado
0343-8651	Current Microbiology (Print)	B1	CIÊNCIA DE ALIMENTOS	Atualizado
0737-3937	Drying Technology	B1	CIÊNCIA DE ALIMENTOS	Atualizado
1532-2300	Drying Technology (On LIne)	B1	CIÊNCIA DE ALIMENTOS	Atualizado
0304-3800	Ecological Modelling	B1	CIÊNCIA DE ALIMENTOS	Atualizado
0147-6513	Ecotoxicology and Environmental Safety	B1	CIÊNCIA DE ALIMENTOS	Atualizado
0196-8904	Energy Conversion and Management	B1	CIÊNCIA DE ALIMENTOS	Atualizado
0213-005X	Enfermedades Infecciosas y Microbiología Clínica (Ed. impresa)	B1	CIÊNCIA DE ALIMENTOS	Atualizado
1618-0240	Engineering in Life Sciences (Print)	B1	CIÊNCIA DE ALIMENTOS	Atualizado
0167-6369	Environmental Monitoring and Assessment (Print)	B1	CIÊNCIA DE ALIMENTOS	Atualizado
0959-3330	Environmental Technology	B1	CIÊNCIA DE ALIMENTOS	Atualizado
0141-0229	Enzyme and Microbial Technology	B1	CIÊNCIA DE ALIMENTOS	Atualizado
0014-2336	Euphytica (Wageningen)	B1	CIÊNCIA DE ALIMENTOS	Atualizado
1438-2377	European Food Research & Technology (Print)	B1	CIÊNCIA DE ALIMENTOS	Atualizado
1439-6319	European Journal of Applied Physiology (Print)	B1	CIÊNCIA DE ALIMENTOS	Atualizado
1438-9312	European Journal of Lipid Science and Technology (Internet)	B1	CIÊNCIA DE ALIMENTOS	Atualizado
1438-7697	European Journal of Lipid Science and Technology (Print)	B1	CIÊNCIA DE ALIMENTOS	Atualizado
0929-1873	European Journal of Plant Pathology	B1	CIÊNCIA DE ALIMENTOS	Atualizado
0947-7349	Experimental and Clinical Endocrinology & Diabetes	B1	CIÊNCIA DE ALIMENTOS	Atualizado
0378-1097	FEMS Microbiology Letters	B1	CIÊNCIA DE ALIMENTOS	Atualizado
0378-3812	Fluid Phase Equilibria	B1	CIÊNCIA DE ALIMENTOS	Atualizado
1944-0049	Food Additives & Contaminants. Part A. Chemistry, Analysis, Control, Exposure & Risk Assessment (Print)	B1	CIÊNCIA DE ALIMENTOS	Atualizado
1936-9751	Food Analytical Methods (Print)	B1	CIÊNCIA DE ALIMENTOS	Atualizado
0960-3085	Food and Bioproducts Processing	B1	CIÊNCIA DE ALIMENTOS	Atualizado
1557-1858	Food Biophysics	B1	CIÊNCIA DE ALIMENTOS	Atualizado
1535-3141	Foodborne Pathogens and Disease	B1	CIÊNCIA DE ALIMENTOS	Atualizado
1556-7125	Foodborne Pathogens and Disease	B1	CIÊNCIA DE ALIMENTOS	Atualizado
1866-7910	Food Engineering Reviews	B1	CIÊNCIA DE ALIMENTOS	Atualizado
0950-3293	Food Quality and Preference	B1	CIÊNCIA DE ALIMENTOS	Atualizado
1878-6146	Fungal Biology	B1	CIÊNCIA DE ALIMENTOS	Atualizado
0018-3830	Holzforschung (Berlin. Print)	B1	CIÊNCIA DE ALIMENTOS	Atualizado
0960-3271	Human & Experimental Toxicology	B1	CIÊNCIA DE ALIMENTOS	Atualizado
0888-5885	Industrial & Engineering Chemistry Research	B1	CIÊNCIA DE ALIMENTOS	Atualizado
1023-3830	Inflammation Research (Printed ed.)	B1	CIÊNCIA DE ALIMENTOS	Atualizado
0964-8305	International Biodeterioration & Biodegradation	B1	CIÊNCIA DE ALIMENTOS	Atualizado
0958-6946	International Dairy Journal	B1	CIÊNCIA DE ALIMENTOS	Atualizado
0020-7128	International Journal of Biometeorology (Print)	B1	CIÊNCIA DE ALIMENTOS	Atualizado
0301-9322	International Journal of Multiphase Flow	B1	CIÊNCIA DE ALIMENTOS	Atualizado
0140-7007	International Journal of Refrigeration	B1	CIÊNCIA DE ALIMENTOS	Atualizado
0931-2668	Journal of Animal Breeding and Genetics (1986)	B1	CIÊNCIA DE ALIMENTOS	Atualizado
0021-8812	Journal of Animal Science	B1	CIÊNCIA DE ALIMENTOS	Atualizado
1364-5072	Journal of Applied Microbiology (Print)	B1	CIÊNCIA DE ALIMENTOS	Atualizado
0021-8995	Journal of Applied Polymer Science (Print)	B1	CIÊNCIA DE ALIMENTOS	Atualizado
1095-6670	Journal of Biochemical and Molecular Toxicology	B1	CIÊNCIA DE ALIMENTOS	Atualizado
0733-5210	Journal of Cereal Science (Print)	B1	CIÊNCIA DE ALIMENTOS	Atualizado
0021-9568	Journal of Chemical and Engineering Data	B1	CIÊNCIA DE ALIMENTOS	Atualizado
1520-5134	Journal of Chemical & Engineering Data (Online)	B1	CIÊNCIA DE ALIMENTOS	Atualizado
0268-2575	Journal of Chemical Technology and Biotechnology (1986)	B1	CIÊNCIA DE ALIMENTOS	Atualizado
0021-9614	Journal of Chemical Thermodynamics	B1	CIÊNCIA DE ALIMENTOS	Atualizado
0912-0009	Journal of Clinical Biochemistry and Nutrition	B1	CIÊNCIA DE ALIMENTOS	Atualizado
1010-5182	Journal of Cranio-Maxillo-Facial Surgery	B1	CIÊNCIA DE ALIMENTOS	Atualizado
0022-0299	Journal of Dairy Research (Print)	B1	CIÊNCIA DE ALIMENTOS	Atualizado
0889-1575	Journal of Food Composition and Analysis (Print)	B1	CIÊNCIA DE ALIMENTOS	Atualizado
0260-8774	Journal of Food Engineering	B1	CIÊNCIA DE ALIMENTOS	Atualizado
0362-028X	Journal of Food Protection	B1	CIÊNCIA DE ALIMENTOS	Atualizado
0022-1147	Journal of Food Science	B1	CIÊNCIA DE ALIMENTOS	Atualizado
0923-0750	Journal of Inclusion Phenomena and Macrocyclic Chemistry (Print)	B1	CIÊNCIA DE ALIMENTOS	Atualizado
1226-086X	Journal of Industrial and Engineering Chemistry - Korean Society of Industrial and Engineering Chemistry	B1	CIÊNCIA DE ALIMENTOS	Atualizado
0022-2011	Journal of Invertebrate Pathology (Print)	B1	CIÊNCIA DE ALIMENTOS	Atualizado
0022-2313	Journal of Luminescence	B1	CIÊNCIA DE ALIMENTOS	Atualizado
0022-2461	Journal of Materials Science	B1	CIÊNCIA DE ALIMENTOS	Atualizado
1096-620X	Journal of Medicinal Food	B1	CIÊNCIA DE ALIMENTOS	Atualizado
1017-7825	Journal of Microbiology and Biotechnology (Print)	B1	CIÊNCIA DE ALIMENTOS	Atualizado
0265-2048	Journal of Microencapsulation	B1	CIÊNCIA DE ALIMENTOS	Atualizado
1533-4880	Journal of Nanoscience and Nanotechnology (Print)	B1	CIÊNCIA DE ALIMENTOS	Atualizado
0022-3093	Journal of Non-Crystalline Solids	B1	CIÊNCIA DE ALIMENTOS	Atualizado
0278-2391	Journal of Oral and Maxillofacial Surgery (Print)	B1	CIÊNCIA DE ALIMENTOS	Atualizado
0305-182X	Journal of Oral Rehabilitation (Print)	B1	CIÊNCIA DE ALIMENTOS	Atualizado
1075-2617	Journal of Peptide Science (Print)	B1	CIÊNCIA DE ALIMENTOS	Atualizado
0022-3573	Journal of Pharmacy and Pharmacology	B1	CIÊNCIA DE ALIMENTOS	Atualizado
1566-2543	Journal of Polymers and the Environment	B1	CIÊNCIA DE ALIMENTOS	Atualizado
0236-5731	Journal of Radioanalytical and Nuclear Chemistry (Print)	B1	CIÊNCIA DE ALIMENTOS	Atualizado
1051-2276	Journal of Renal Nutrition (Print)	B1	CIÊNCIA DE ALIMENTOS	Atualizado
0887-8250	Journal of Sensory Studies	B1	CIÊNCIA DE ALIMENTOS	Atualizado
1745-459X	Journal of Sensory Studies (Online)	B1	CIÊNCIA DE ALIMENTOS	Atualizado
0022-474X	Journal of Stored Products Research	B1	CIÊNCIA DE ALIMENTOS	Atualizado
0003-021X	Journal of the American Oil Chemists' Society	B1	CIÊNCIA DE ALIMENTOS	Atualizado
1558-9331	Journal of the American Oil Chemists' Society (Online)	B1	CIÊNCIA DE ALIMENTOS	Atualizado
0103-5053	Journal of the Brazilian Chemical Society (Impresso)	B1	CIÊNCIA DE ALIMENTOS	Atualizado
