ISSN	Título	Estrato	Área de Avaliação	Status
0264-6021	Biochemical Journal (London. 1984)	A1	FARMÁCIA	Atualizado
0006-2952	Biochemical Pharmacology	A1	FARMÁCIA	Atualizado
1388-1981	Biochimica and Biophysica Acta. Molecular and Cell Biology of Lipids	A1	FARMÁCIA	Atualizado
0005-2728	Biochimica et Biophysica Acta. Bioenergetics	A1	FARMÁCIA	Atualizado
0005-2736	Biochimica et Biophysica Acta. Biomembranes	A1	FARMÁCIA	Atualizado
0304-419X	Biochimica et Biophysica Acta, CR. Reviews on Cancer	A1	FARMÁCIA	Atualizado
0304-4165	Biochimica et Biophysica Acta. G, General Subjects (Print)	A1	FARMÁCIA	Atualizado
0925-4439	Biochimica et Biophysica Acta. Molecular Basis of Disease	A1	FARMÁCIA	Atualizado
0167-4889	Biochimica et Biophysica Acta. Molecular Cell Research	A1	FARMÁCIA	Atualizado
1043-1802	Bioconjugate Chemistry	A1	FARMÁCIA	Atualizado
0951-6433	BioFactors (Oxford)	A1	FARMÁCIA	Atualizado
0892-7014	Biofouling (New York. Print)	A1	FARMÁCIA	Atualizado
1525-7797	Biomacromolecules	A1	FARMÁCIA	Atualizado
0142-9612	Biomaterials (Guildford)	A1	FARMÁCIA	Atualizado
0960-8524	Bioresource Technology	A1	FARMÁCIA	Atualizado
0956-5663	Biosensors & Bioelectronics	A1	FARMÁCIA	Atualizado
0006-3592	Biotechnology and Bioengineering (Print)	A1	FARMÁCIA	Atualizado
1754-6834	Biotechnology for Biofuels	A1	FARMÁCIA	Atualizado
0006-4971	Blood (Philadelphia, PA)	A1	FARMÁCIA	Atualizado
1471-2164	BMC Genomics	A1	FARMÁCIA	Atualizado
0007-1048	British Journal of Haematology (Print)	A1	FARMÁCIA	Atualizado
0007-1188	British Journal of Pharmacology	A1	FARMÁCIA	Atualizado
0304-3835	Cancer Letters (Print)	A1	FARMÁCIA	Atualizado
0008-543X	Cancer (Print)	A1	FARMÁCIA	Atualizado
0008-6363	Cardiovascular Research	A1	FARMÁCIA	Atualizado
1931-3128	Cell Host & Microbe	A1	FARMÁCIA	Atualizado
0963-6897	Cell Transplantation	A1	FARMÁCIA	Atualizado
1420-682X	Cellular and Molecular Life Sciences (Printed ed.)	A1	FARMÁCIA	Atualizado
1439-4227	ChemBioChem (Print)	A1	FARMÁCIA	Atualizado
2041-6520	Chemical Science: a new journal for findings of exceptional significance from across the chemical sciences	A1	FARMÁCIA	Atualizado
0947-6539	Chemistry - A European Journal	A1	FARMÁCIA	Atualizado
0897-4756	Chemistry of Materials	A1	FARMÁCIA	Atualizado
1521-3765	Chemistry (Weinheim. Internet)	A1	FARMÁCIA	Atualizado
0954-7894	Clinical and Experimental Allergy (Print)	A1	FARMÁCIA	Atualizado
0009-9147	Clinical Chemistry (Baltimore, Md.)	A1	FARMÁCIA	Atualizado
1521-6616	Clinical Immunology (Orlando, Fla. Print)	A1	FARMÁCIA	Atualizado
1058-4838	Clinical Infectious Diseases	A1	FARMÁCIA	Atualizado
1555-9041	Clinical Journal of the American Society of Nephrology	A1	FARMÁCIA	Atualizado
1198-743X	Clinical Microbiology and Infection (Print)	A1	FARMÁCIA	Atualizado
0893-8512	Clinical Microbiology Reviews (Print)	A1	FARMÁCIA	Atualizado
0312-5963	Clinical Pharmacokinetics	A1	FARMÁCIA	Atualizado
0009-9236	Clinical Pharmacology and Therapeutics	A1	FARMÁCIA	Atualizado
0143-5221	Clinical Science (1979)	A1	FARMÁCIA	Atualizado
1871-5273	CNS & Neurological Disorders. Drug Targets	A1	FARMÁCIA	Atualizado
1469-493X	Cochrane Database of Systematic Reviews (Online)	A1	FARMÁCIA	Atualizado
0010-8545	Coordination Chemistry Reviews (Print)	A1	FARMÁCIA	Atualizado
1466-609X	Critical Care (London. Online)	A1	FARMÁCIA	Atualizado
0090-3493	Critical Care Medicine	A1	FARMÁCIA	Atualizado
1040-8347	Critical Reviews in Analytical Chemistry	A1	FARMÁCIA	Atualizado
1528-7483	Crystal Growth & Design	A1	FARMÁCIA	Atualizado
1466-8033	CrystEngComm (Cambridge. Online)	A1	FARMÁCIA	Atualizado
1567-2050	Current Alzheimer Research	A1	FARMÁCIA	Atualizado
1389-2002	Current Drug Metabolism	A1	FARMÁCIA	Atualizado
0929-8673	Current Medicinal Chemistry	A1	FARMÁCIA	Atualizado
1528-4050	Current Opinion in Allergy and Clinical Immunology	A1	FARMÁCIA	Atualizado
1359-0294	Current Opinion in Colloid & Interface Science	A1	FARMÁCIA	Atualizado
1369-5274	Current Opinion in Microbiology	A1	FARMÁCIA	Atualizado
1381-6128	Current Pharmaceutical Design (Print)	A1	FARMÁCIA	Atualizado
1568-0266	Current Topics in Medicinal Chemistry (Print)	A1	FARMÁCIA	Atualizado
1477-9226	Dalton Transactions (2003. Print)	A1	FARMÁCIA	Atualizado
1388-2481	Electrochemistry Communications	A1	FARMÁCIA	Atualizado
0013-4686	Electrochimica Acta	A1	FARMÁCIA	Atualizado
0091-6765	Environmental Health Perspectives	A1	FARMÁCIA	Atualizado
1462-2912	Environmental Microbiology (Print)	A1	FARMÁCIA	Atualizado
0160-4120	Environment International	A1	FARMÁCIA	Atualizado
0195-668X	European Heart Journal	A1	FARMÁCIA	Atualizado
0393-2990	European Journal of Epidemiology	A1	FARMÁCIA	Atualizado
0014-2980	European Journal of Immunology	A1	FARMÁCIA	Atualizado
1721-727X	European Journal of Inflammation	A1	FARMÁCIA	Atualizado
1619-7070	European Journal of Nuclear Medicine and Molecular Imaging (Print)	A1	FARMÁCIA	Atualizado
1090-3801	European Journal of Pain (London, England)	A1	FARMÁCIA	Atualizado
0939-6411	European Journal of Pharmaceutics and Biopharmaceutics	A1	FARMÁCIA	Atualizado
0924-977X	European Neuropsychopharmacology	A1	FARMÁCIA	Atualizado
1741-4288	Evidence-Based Complementary and Alternative Medicine (Online)	A1	FARMÁCIA	Atualizado
1741-427X	Evidence-Based Complementary and Alternative Medicine (Print)	A1	FARMÁCIA	Atualizado
0014-4886	Experimental Neurology	A1	FARMÁCIA	Atualizado
1742-5247	Expert Opinion on Drug Delivery (Print)	A1	FARMÁCIA	Atualizado
1476-0584	Expert Review of Vaccines	A1	FARMÁCIA	Atualizado
0891-5849	Free Radical Biology & Medicine	A1	FARMÁCIA	Atualizado
1466-4879	Genes and Immunity	A1	FARMÁCIA	Atualizado
1463-9262	Green Chemistry (Print)	A1	FARMÁCIA	Atualizado
0090-8258	Gynecologic Oncology (Print)	A1	FARMÁCIA	Atualizado
0270-9139	Hepatology (Baltimore, Md.)	A1	FARMÁCIA	Atualizado
1065-9471	Human Brain Mapping (Print)	A1	FARMÁCIA	Atualizado
0964-6906	Human Molecular Genetics (Print)	A1	FARMÁCIA	Atualizado
0268-1161	Human Reproduction (Oxford. Print)	A1	FARMÁCIA	Atualizado
0194-911X	Hypertension (Dallas, Tex. 1979)	A1	FARMÁCIA	Atualizado
1098-5522	Infection and Immunity	A1	FARMÁCIA	Atualizado
0019-9567	Infection and Immunity (Print)	A1	FARMÁCIA	Atualizado
1078-0998	Inflammatory Bowel Diseases	A1	FARMÁCIA	Atualizado
0924-8579	International Journal of Antimicrobial Agents (Print)	A1	FARMÁCIA	Atualizado
1357-2725	International Journal of Biochemistry & Cell Biology	A1	FARMÁCIA	Atualizado
0167-5273	International Journal of Cardiology (Print)	A1	FARMÁCIA	Atualizado
0360-3199	International Journal of Hydrogen Energy	A1	FARMÁCIA	Atualizado
1438-4639	International Journal of Hygiene and Environmental Health (Print)	A1	FARMÁCIA	Atualizado
1461-1457	International Journal of Neuropsychopharmacology (Print)	A1	FARMÁCIA	Atualizado
0307-0565	International Journal of Obesity	A1	FARMÁCIA	Atualizado
0091-6749	Journal of Allergy and Clinical Immunology	A1	FARMÁCIA	Atualizado
1460-2091	Journal of Antimicrobial Chemotherapy (Online)	A1	FARMÁCIA	Atualizado
0305-7453	Journal of Antimicrobial Chemotherapy (Print)	A1	FARMÁCIA	Atualizado
0021-9193	Journal of Bacteriology (Print)	A1	FARMÁCIA	Atualizado
1083-351X	Journal of Biological Chemistry (Online)	A1	FARMÁCIA	Atualizado
1550-7033	Journal of Biomedical Nanotechnology	A1	FARMÁCIA	Atualizado
0739-1102	Journal of Biomolecular Structure & Dynamics	A1	FARMÁCIA	Atualizado
0021-9541	Journal of Cellular Physiology (Print)	A1	FARMÁCIA	Atualizado
1549-9596	Journal of Chemical Information and Modeling	A1	FARMÁCIA	Atualizado
1549-9618	Journal of Chemical Theory and Computation	A1	FARMÁCIA	Atualizado
0021-9673	Journal of Chromatography (Print)	A1	FARMÁCIA	Atualizado
0095-1137	Journal of Clinical Microbiology (Print)	A1	FARMÁCIA	Atualizado
1386-6532	Journal of Clinical Virology	A1	FARMÁCIA	Atualizado
0168-3659	Journal of Controlled Release	A1	FARMÁCIA	Atualizado
0304-3894	Journal of Hazardous Materials (Print)	A1	FARMÁCIA	Atualizado
1756-8722	Journal of Hematology & Oncology	A1	FARMÁCIA	Atualizado
0263-6352	Journal of Hypertension	A1	FARMÁCIA	Atualizado
0741-5400	Journal of Leukocyte Biology	A1	FARMÁCIA	Atualizado
0022-2275	Journal of Lipid Research (Print)	A1	FARMÁCIA	Atualizado
0959-9428	Journal of Materials Chemistry (Print)	A1	FARMÁCIA	Atualizado
0022-2623	Journal of Medicinal Chemistry	A1	FARMÁCIA	Atualizado
0022-2836	Journal of Molecular Biology	A1	FARMÁCIA	Atualizado
1742-2094	Journal of Neuroinflammation	A1	FARMÁCIA	Atualizado
0955-2863	Journal of Nutritional Biochemistry	A1	FARMÁCIA	Atualizado
0022-3263	Journal of Organic Chemistry	A1	FARMÁCIA	Atualizado
1932-7447	Journal of Physical Chemistry. C	A1	FARMÁCIA	Atualizado
0742-3098	Journal of Pineal Research	A1	FARMÁCIA	Atualizado
1535-3893	Journal of Proteome Research (Print)	A1	FARMÁCIA	Atualizado
1874-3919	Journal of Proteomics (Print)	A1	FARMÁCIA	Atualizado
0022-3956	Journal of Psychiatric Research	A1	FARMÁCIA	Atualizado
0002-7863	Journal of the American Chemical Society (Print)	A1	FARMÁCIA	Atualizado
0735-1097	Journal of the American College of Cardiology (Print)	A1	FARMÁCIA	Atualizado
1044-0305	Journal of the American Society for Mass Spectrometry	A1	FARMÁCIA	Atualizado
1538-7836	Journal of Thrombosis and Haemostasis	A1	FARMÁCIA	Atualizado
1538-7933	Journal of Thrombosis and Haemostasis (Print)	A1	FARMÁCIA	Atualizado
1093-7404	Journal of Toxicology and Environmental Health. Part B, Critical Reviews	A1	FARMÁCIA	Atualizado
1352-0504	Journal of Viral Hepatitis (Print)	A1	FARMÁCIA	Atualizado
0085-2538	Kidney International	A1	FARMÁCIA	Atualizado
0743-7463	Langmuir	A1	FARMÁCIA	Atualizado
0887-6924	Leukemia	A1	FARMÁCIA	Atualizado
1478-3223	Liver International (Print)	A1	FARMÁCIA	Atualizado
1616-5187	Macromolecular Bioscience (Print)	A1	FARMÁCIA	Atualizado
0024-9297	Macromolecules (Print)	A1	FARMÁCIA	Atualizado
1660-3397	Marine Drugs	A1	FARMÁCIA	Atualizado
0300-8584	Medical Microbiology and Immunology	A1	FARMÁCIA	Atualizado
0195-9131	Medicine and Science in Sports and Exercise	A1	FARMÁCIA	Atualizado
1046-2023	Methods (San Diego, Calif., Print)	A1	FARMÁCIA	Atualizado
0303-7207	Molecular and Cellular Endocrinology (Print)	A1	FARMÁCIA	Atualizado
1939-4586	Molecular Biology of the Cell (Online)	A1	FARMÁCIA	Atualizado
1535-9476	Molecular & Cellular Proteomics	A1	FARMÁCIA	Atualizado
0950-382X	Molecular Microbiology (Print)	A1	FARMÁCIA	Atualizado
1613-4125	Molecular Nutrition & Food Research (Print)	A1	FARMÁCIA	Atualizado
1543-8384	Molecular Pharmaceutics (Print)	A1	FARMÁCIA	Atualizado
1521-0111	Molecular Pharmacology	A1	FARMÁCIA	Atualizado
1359-4184	Molecular Psychiatry	A1	FARMÁCIA	Atualizado
1352-4585	Multiple Sclerosis	A1	FARMÁCIA	Atualizado
1549-9634	Nanomedicine	A1	FARMÁCIA	Atualizado
0957-4484	Nanotechnology (Bristol. Print)	A1	FARMÁCIA	Atualizado
0265-0568	Natural Product Reports (Print)	A1	FARMÁCIA	Atualizado
1552-4450	Nature Chemical Biology	A1	FARMÁCIA	Atualizado
0028-0836	Nature (London)	A1	FARMÁCIA	Atualizado
1078-8956	Nature Medicine (Print)	A1	FARMÁCIA	Atualizado
1522-8002	Neoplasia (New York, N.Y.)	A1	FARMÁCIA	Atualizado
0197-4580	Neurobiology of Aging	A1	FARMÁCIA	Atualizado
0028-3908	Neuropharmacology	A1	FARMÁCIA	Atualizado
0893-133X	Neuropsychopharmacology (New York, N.Y.)	A1	FARMÁCIA	Atualizado
0028-646X	New Phytologist (Print)	A1	FARMÁCIA	Atualizado
0305-1048	Nucleic Acids Research	A1	FARMÁCIA	Atualizado
1930-7381	Obesity (Silver Spring, Md.)	A1	FARMÁCIA	Atualizado
0950-9232	Oncogene (Basingstoke)	A1	FARMÁCIA	Atualizado
1523-7060	Organic Letters (Print)	A1	FARMÁCIA	Atualizado
0937-941X	Osteoporosis International	A1	FARMÁCIA	Atualizado
0724-8741	Pharmaceutical Research	A1	FARMÁCIA	Atualizado
1470-269X	Pharmacogenomics Journal (Print)	A1	FARMÁCIA	Atualizado
1462-2416	Pharmacogenomics (London)	A1	FARMÁCIA	Atualizado
1043-6618	Pharmacological Research	A1	FARMÁCIA	Atualizado
0163-7258	Pharmacology & Therapeutics (Oxford)	A1	FARMÁCIA	Atualizado
0031-9007	Physical Review Letters (Print)	A1	FARMÁCIA	Atualizado
1568-7767	Phytochemistry Reviews (Print)	A1	FARMÁCIA	Atualizado
1755-1471	Pigment Cell & Melanoma Research (Print)	A1	FARMÁCIA	Atualizado
1553-7404	PLOS Genetics (Online)	A1	FARMÁCIA	Atualizado
1935-2735	PLoS Neglected Tropical Diseases (Online)	A1	FARMÁCIA	Atualizado
1935-2727	PLoS Neglected Tropical Diseases (Print)	A1	FARMÁCIA	Atualizado
1932-6203	Plos One	A1	FARMÁCIA	Atualizado
0027-8424	Proceedings of the National Academy of Sciences of the United States of America	A1	FARMÁCIA	Atualizado
1615-9853	Proteomics (Weinheim. Print)	A1	FARMÁCIA	Atualizado
0033-3158	Psychopharmacologia (Heidelberg)	A1	FARMÁCIA	Atualizado
1742-4690	Retrovirology (London)	A1	FARMÁCIA	Atualizado
1462-0324	Rheumatology (Oxford. Print)	A1	FARMÁCIA	Atualizado
0586-7614	Schizophrenia Bulletin	A1	FARMÁCIA	Atualizado
0036-8075	Science (New York, N.Y.)	A1	FARMÁCIA	Atualizado
1937-9145	Science Signaling (Online)	A1	FARMÁCIA	Atualizado
0094-6176	Seminars in Thrombosis and Hemostasis (Print)	A1	FARMÁCIA	Atualizado
0925-4005	Sensors and Actuators. B, Chemical	A1	FARMÁCIA	Atualizado
1744-683X	Soft Matter (Print)	A1	FARMÁCIA	Atualizado
1873-5061	Stem Cell Research (Amsterdam. Print)	A1	FARMÁCIA	Atualizado
1550-7416	The AAPS Journal	A1	FARMÁCIA	Atualizado
0002-9440	The American Journal of Pathology (Print)	A1	FARMÁCIA	Atualizado
0892-6638	The FASEB Journal	A1	FARMÁCIA	Atualizado
0021-9258	The Journal of Biological Chemistry (Print)	A1	FARMÁCIA	Atualizado
0021-972X	The Journal of Clinical Endocrinology and Metabolism	A1	FARMÁCIA	Atualizado
1053-2498	The Journal of Heart and Lung Transplantation	A1	FARMÁCIA	Atualizado
0022-1767	The Journal of Immunology (1950)	A1	FARMÁCIA	Atualizado
0163-4453	The Journal of Infection	A1	FARMÁCIA	Atualizado
0022-1899	The Journal of Infectious Diseases	A1	FARMÁCIA	Atualizado
0022-3166	The Journal of Nutrition (Print)	A1	FARMÁCIA	Atualizado
1526-5900	The Journal of Pain (Print)	A1	FARMÁCIA	Atualizado
1521-0103	The Journal of Pharmacology and Experimental Therapeutics (Online)	A1	FARMÁCIA	Atualizado
0022-3565	The Journal of Pharmacology and Experimental Therapeutics (Print)	A1	FARMÁCIA	Atualizado
1083-7159	The Oncologist (Dayton, Ohio)	A1	FARMÁCIA	Atualizado
0340-6245	Thrombosis and Haemostasis	A1	FARMÁCIA	Atualizado
1050-7256	Thyroid (New York, N.Y.)	A1	FARMÁCIA	Atualizado
1096-6080	Toxicological Sciences (Print)	A1	FARMÁCIA	Atualizado
0041-008X	Toxicology and Applied Pharmacology	A1	FARMÁCIA	Atualizado
0165-9936	TrAC. Trends in Analytical Chemistry (Regular ed.)	A1	FARMÁCIA	Atualizado
1043-2760	Trends in Endocrinology and Metabolism	A1	FARMÁCIA	Atualizado
1471-4922	Trends in Parasitology	A1	FARMÁCIA	Atualizado
0928-4249	Veterinary Research (Print)	A1	FARMÁCIA	Atualizado
0043-1354	Water Research (Oxford)	A1	FARMÁCIA	Atualizado
0001-5555	Acta Dermato-Venereologica	A2	FARMÁCIA	Atualizado
0735-0414	Alcohol and Alcoholism (Oxford)	A2	FARMÁCIA	Atualizado
0145-6008	Alcoholism, Clinical and Experimental Research	A2	FARMÁCIA	Atualizado
1089-5159	Alternative Medicine Review	A2	FARMÁCIA	Atualizado
0002-9378	American Journal of Obstetrics and Gynecology (Print)	A2	FARMÁCIA	Atualizado
0363-6119	American Journal of Physiology. Regulatory, Integrative and Comparative Physiology	A2	FARMÁCIA	Atualizado
1046-7408	American Journal of Reproductive Immunology (Print)	A2	FARMÁCIA	Atualizado
0939-4451	Amino Acids (Wien. Print)	A2	FARMÁCIA	Atualizado
0003-2409	Anaesthesia (London. Print)	A2	FARMÁCIA	Atualizado
1618-2650	Analytical and Bioanalytical Chemistry (Online)	A2	FARMÁCIA	Atualizado
1618-2642	Analytical and Bioanalytical Chemistry (Print)	A2	FARMÁCIA	Atualizado
0003-2697	Analytical Biochemistry (Print)	A2	FARMÁCIA	Atualizado
0003-2999	Anesthesia and Analgesia	A2	FARMÁCIA	Atualizado
0003-3472	Animal Behaviour	A2	FARMÁCIA	Atualizado
0077-8923	Annals of the New York Academy of Sciences	A2	FARMÁCIA	Atualizado
0175-7598	Applied Microbiology and Biotechnology	A2	FARMÁCIA	Atualizado
0570-4928	Applied Spectroscopy Reviews (Softcover ed.)	A2	FARMÁCIA	Atualizado
0166-445X	Aquatic Toxicology	A2	FARMÁCIA	Atualizado
0003-9861	Archives of Biochemistry and Biophysics (Print)	A2	FARMÁCIA	Atualizado
0003-9950	Archives of Ophthalmology (1960)	A2	FARMÁCIA	Atualizado
0021-9150	Atherosclerosis (Amsterdam)	A2	FARMÁCIA	Atualizado
0166-4328	Behavioural Brain Research	A2	FARMÁCIA	Atualizado
1757-6180	Bioanalysis (Print)	A2	FARMÁCIA	Atualizado
0006-2960	Biochemistry (Easton)	A2	FARMÁCIA	Atualizado
1570-9639	Biochimica et Biophysica Acta. Proteins and Proteomics	A2	FARMÁCIA	Atualizado
0300-9084	Biochimie (Paris. Print)	A2	FARMÁCIA	Atualizado
1567-5394	Bioelectrochemistry (Amsterdam)	A2	FARMÁCIA	Atualizado
1431-6730	Biological Chemistry (Print)	A2	FARMÁCIA	Atualizado
0961-9534	Biomass & Bioenergy	A2	FARMÁCIA	Atualizado
0968-0896	Bioorganic & Medicinal Chemistry (Print)	A2	FARMÁCIA	Atualizado
0006-3495	Biophysical Journal (Print)	A2	FARMÁCIA	Atualizado
0006-3525	Biopolymers (New York. Print)	A2	FARMÁCIA	Atualizado
1471-2334	BMC Infectious Diseases (Online)	A2	FARMÁCIA	Atualizado
1755-8794	BMC Medical Genomics	A2	FARMÁCIA	Atualizado
1471-2180	BMC Microbiology (Online)	A2	FARMÁCIA	Atualizado
1471-2202	BMC Neuroscience (Online)	A2	FARMÁCIA	Atualizado
0278-2626	Brain and Cognition	A2	FARMÁCIA	Atualizado
0306-5251	British Journal of Clinical Pharmacology (Print)	A2	FARMÁCIA	Atualizado
0007-0963	British Journal of Dermatology (1951. Print)	A2	FARMÁCIA	Atualizado
1365-2133	British Journal of Dermatology (online)	A2	FARMÁCIA	Atualizado
0007-1145	British Journal of Nutrition	A2	FARMÁCIA	Atualizado
1347-9032	Cancer Science	A2	FARMÁCIA	Atualizado
0144-8617	Carbohydrate Polymers	A2	FARMÁCIA	Atualizado
1566-7367	Catalysis Communications (Print)	A2	FARMÁCIA	Atualizado
0302-766X	Cell and Tissue Research (Print)	A2	FARMÁCIA	Atualizado
1085-9195	Cell Biochemistry and Biophysics	A2	FARMÁCIA	Atualizado
2211-3428	Cellular Oncology	A2	FARMÁCIA	Atualizado
1015-8987	Cellular Physiology and Biochemistry	A2	FARMÁCIA	Atualizado
0969-0239	Cellulose (London)	A2	FARMÁCIA	Atualizado
1385-8947	Chemical Engineering Journal (1996)	A2	FARMÁCIA	Atualizado
0893-228X	Chemical Research in Toxicology	A2	FARMÁCIA	Atualizado
0009-2797	Chemico-Biological Interactions (Print)	A2	FARMÁCIA	Atualizado
1752-153X	Chemistry Central Journal	A2	FARMÁCIA	Atualizado
1860-7179	Chemmedchem (Print)	A2	FARMÁCIA	Atualizado
0045-6535	Chemosphere (Oxford)	A2	FARMÁCIA	Atualizado
1439-4235	ChemPhysChem (Print)	A2	FARMÁCIA	Atualizado
1346-9843	Circulation Journal	A2	FARMÁCIA	Atualizado
0009-9104	Clinical and Experimental Immunology (Print)	A2	FARMÁCIA	Atualizado
0261-5614	Clinical Nutrition (Edinburgh)	A2	FARMÁCIA	Atualizado
0927-7765	Colloids and Surfaces. B, Biointerfaces (Print)	A2	FARMÁCIA	Atualizado
1389-4501	Current Drug Targets (Print)	A2	FARMÁCIA	Atualizado
1464-8431	Current Opinion in Molecular Therapeutics (Print)	A2	FARMÁCIA	Atualizado
1385-2728	Current Organic Chemistry	A2	FARMÁCIA	Atualizado
1570-1794	Current Organic Synthesis	A2	FARMÁCIA	Atualizado
1389-2037	Current Protein and Peptide Science	A2	FARMÁCIA	Atualizado
1043-4666	Cytokine	A2	FARMÁCIA	Atualizado
0109-5641	Dental Materials	A2	FARMÁCIA	Atualizado
0145-305X	Developmental and Comparative Immunology	A2	FARMÁCIA	Atualizado
0925-8574	Ecological Engineering	A2	FARMÁCIA	Atualizado
1521-4109	Electroanalysis	A2	FARMÁCIA	Atualizado
1040-0397	Electroanalysis (New York, N.Y.)	A2	FARMÁCIA	Atualizado
0173-0835	Electrophoresis (Weinheim. Print)	A2	FARMÁCIA	Atualizado
0098-8472	Environmental and Experimental Botany	A2	FARMÁCIA	Atualizado
0893-6692	Environmental and Molecular Mutagenesis (Print)	A2	FARMÁCIA	Atualizado
0269-7491	Environmental Pollution (1987)	A2	FARMÁCIA	Atualizado
0013-9351	Environmental Research (New York, N.Y. Print)	A2	FARMÁCIA	Atualizado
1535-9778	Eukaryotic Cell	A2	FARMÁCIA	Atualizado
0014-2972	European Journal of Clinical Investigation (Print)	A2	FARMÁCIA	Atualizado
0934-9723	European Journal of Clinical Microbiology & Infectious Diseases (Print)	A2	FARMÁCIA	Atualizado
1434-1948	European Journal of Inorganic Chemistry (Print)	A2	FARMÁCIA	Atualizado
0223-5234	European Journal of Medicinal Chemistry	A2	FARMÁCIA	Atualizado
1351-5101	European Journal of Neurology (Print)	A2	FARMÁCIA	Atualizado
0953-816X	European Journal of Neuroscience (Print)	A2	FARMÁCIA	Atualizado
1434-193X	European Journal of Organic Chemistry (Print)	A2	FARMÁCIA	Atualizado
0928-0987	European Journal of Pharmaceutical Sciences	A2	FARMÁCIA	Atualizado
0014-4827	Experimental Cell Research	A2	FARMÁCIA	Atualizado
0301-472X	Experimental Hematology	A2	FARMÁCIA	Atualizado
0958-0670	Experimental Physiology (Print)	A2	FARMÁCIA	Atualizado
1465-6566	Expert Opinion on Pharmacotherapy	A2	FARMÁCIA	Atualizado
1354-3776	Expert Opinion on Therapeutic Patents	A2	FARMÁCIA	Atualizado
1472-8222	Expert Opinion on Therapeutic Targets	A2	FARMÁCIA	Atualizado
0014-5793	FEBS Letters (Print)	A2	FARMÁCIA	Atualizado
0168-6496	FEMS Microbiology, Ecology (Print)	A2	FARMÁCIA	Atualizado
0015-0282	Fertility and Sterility	A2	FARMÁCIA	Atualizado
1935-5130	Food and Bioprocess Technology (Print)	A2	FARMÁCIA	Atualizado
0278-6915	Food and Chemical Toxicology	A2	FARMÁCIA	Atualizado
0308-8146	Food Chemistry	A2	FARMÁCIA	Atualizado
0268-005X	Food Hydrocolloids	A2	FARMÁCIA	Atualizado
0740-0020	Food Microbiology (Print)	A2	FARMÁCIA	Atualizado
0963-9969	Food Research International	A2	FARMÁCIA	Atualizado
1872-4973	Forensic Science International. Genetics (Print)	A2	FARMÁCIA	Atualizado
1860-8965	Forensic Toxicology (Tokyo. Print)	A2	FARMÁCIA	Atualizado
1945-0494	Frontiers in Bioscience (Elite Edition)	A2	FARMÁCIA	Atualizado
1093-9946	Frontiers in Bioscience (Print)	A2	FARMÁCIA	Atualizado
0016-2361	Fuel (Guildford)	A2	FARMÁCIA	Atualizado
1087-1845	Fungal Genetics and Biology (Print)	A2	FARMÁCIA	Atualizado
1601-1848	Genes, Brain and Behavior (Print)	A2	FARMÁCIA	Atualizado
0959-6658	Glycobiology (Oxford)	A2	FARMÁCIA	Atualizado
0046-8177	Human Pathology (Print)	A2	FARMÁCIA	Atualizado
0171-2985	Immunobiology (Jena. 1979)	A2	FARMÁCIA	Atualizado
0818-9641	Immunology and Cell Biology (Print)	A2	FARMÁCIA	Atualizado
0019-2805	Immunology (Oxford. Print)	A2	FARMÁCIA	Atualizado
0899-823X	Infection Control and Hospital Epidemiology	A2	FARMÁCIA	Atualizado
