ISSN	Título	Estrato	Área de Avaliação	Status
0732-183X	Journal of Clinical Oncology	A1	MEDICINA III	Atualizado
1386-6532	Journal of Clinical Virology	A1	MEDICINA III	Atualizado
0168-3659	Journal of Controlled Release	A1	MEDICINA III	Atualizado
0263-6352	Journal of Hypertension	A1	MEDICINA III	Atualizado
0954-6820	Journal of Internal Medicine (Print)	A1	MEDICINA III	Atualizado
0022-202X	Journal of Investigative Dermatology	A1	MEDICINA III	Atualizado
0022-2275	Journal of Lipid Research (Print)	A1	MEDICINA III	Atualizado
1742-2094	Journal of Neuroinflammation	A1	MEDICINA III	Atualizado
0022-3050	Journal of Neurology, Neurosurgery and Psychiatry	A1	MEDICINA III	Atualizado
1072-7515	Journal of the American College of Surgeons	A1	MEDICINA III	Atualizado
0002-8614	Journal of the American Geriatrics Society	A1	MEDICINA III	Atualizado
1046-6673	Journal of the American Society of Nephrology	A1	MEDICINA III	Atualizado
1538-7933	Journal of Thrombosis and Haemostasis (Print)	A1	MEDICINA III	Atualizado
0085-2538	Kidney International	A1	MEDICINA III	Atualizado
0140-6736	Lancet (British edition)	A1	MEDICINA III	Atualizado
1474-4422	Lancet Neurology (Print)	A1	MEDICINA III	Atualizado
1470-2045	Lancet Oncology	A1	MEDICINA III	Atualizado
1612-2011	Laser Physics Letters (Print)	A1	MEDICINA III	Atualizado
0195-9131	Medicine and Science in Sports and Exercise	A1	MEDICINA III	Atualizado
1072-3714	Menopause (New York, N.Y.)	A1	MEDICINA III	Atualizado
1046-2023	Methods (San Diego, Calif., Print)	A1	MEDICINA III	Atualizado
0893-3952	Modern Pathology	A1	MEDICINA III	Atualizado
0303-7207	Molecular and Cellular Endocrinology (Print)	A1	MEDICINA III	Atualizado
0893-7648	Molecular Neurobiology	A1	MEDICINA III	Atualizado
1525-0016	Molecular Therapy (Print)	A1	MEDICINA III	Atualizado
0885-3185	Movement Disorders	A1	MEDICINA III	Atualizado
1530-6984	Nano Letters (Print)	A1	MEDICINA III	Atualizado
1061-4036	Nature Genetics (Print)	A1	MEDICINA III	Atualizado
0028-0836	Nature (London)	A1	MEDICINA III	Atualizado
1546-170X	Nature Medicine (Online)	A1	MEDICINA III	Atualizado
1078-8956	Nature Medicine (Print)	A1	MEDICINA III	Atualizado
1759-4774	Nature Reviews Clinical Oncology	A1	MEDICINA III	Atualizado
1759-4790	Nature Reviews Rheumatology	A1	MEDICINA III	Atualizado
1759-4812	Nature Reviews. Urology (Print)	A1	MEDICINA III	Atualizado
0028-3878	Neurology (Cleveland, Ohio)	A1	MEDICINA III	Atualizado
1522-8517	Neuro-Oncology (Charlottesville, Va.)	A1	MEDICINA III	Atualizado
1533-4406	New England Journal of Medicine (Online)	A1	MEDICINA III	Atualizado
0028-4793	New England Journal of Medicine (Print)	A1	MEDICINA III	Atualizado
0029-6643	Nutrition Reviews	A1	MEDICINA III	Atualizado
1467-7881	Obesity Reviews (Print)	A1	MEDICINA III	Atualizado
1930-7381	Obesity (Silver Spring, Md.)	A1	MEDICINA III	Atualizado
0029-7844	Obstetrics and Gynecology (New York. 1953)	A1	MEDICINA III	Atualizado
0161-6420	Ophthalmology (Rochester, Minn.)	A1	MEDICINA III	Atualizado
0937-941X	Osteoporosis International	A1	MEDICINA III	Atualizado
0304-3959	Pain (Amsterdam. Print)	A1	MEDICINA III	Atualizado
1533-3159	Pain Physician	A1	MEDICINA III	Atualizado
0906-6713	Periodontology 2000	A1	MEDICINA III	Atualizado
1470-269X	Pharmacogenomics Journal (Print)	A1	MEDICINA III	Atualizado
1462-2416	Pharmacogenomics (London)	A1	MEDICINA III	Atualizado
1932-6203	Plos One	A1	MEDICINA III	Atualizado
0027-8424	Proceedings of the National Academy of Sciences of the United States of America	A1	MEDICINA III	Atualizado
1350-9462	Progress in Retinal and Eye Research	A1	MEDICINA III	Atualizado
0306-4530	Psychoneuroendocrinology	A1	MEDICINA III	Atualizado
0033-8419	Radiology	A1	MEDICINA III	Atualizado
1098-7339	Regional Anesthesia and Pain Medicine	A1	MEDICINA III	Atualizado
0300-9572	Resuscitation (London, Print)	A1	MEDICINA III	Atualizado
1462-0324	Rheumatology (Oxford. Print)	A1	MEDICINA III	Atualizado
1087-0792	Sleep Medicine Reviews	A1	MEDICINA III	Atualizado
0002-8703	The American Heart Journal	A1	MEDICINA III	Atualizado
0002-9270	The American Journal of Gastroenterology	A1	MEDICINA III	Atualizado
0002-9440	The American Journal of Pathology (Print)	A1	MEDICINA III	Atualizado
0903-1936	The European Respiratory Journal	A1	MEDICINA III	Atualizado
0892-6638	The FASEB Journal	A1	MEDICINA III	Atualizado
0021-9258	The Journal of Biological Chemistry (Print)	A1	MEDICINA III	Atualizado
0021-972X	The Journal of Clinical Endocrinology and Metabolism	A1	MEDICINA III	Atualizado
0022-1007	The Journal of Experimental Medicine	A1	MEDICINA III	Atualizado
1053-2498	The Journal of Heart and Lung Transplantation	A1	MEDICINA III	Atualizado
0022-1767	The Journal of Immunology (1950)	A1	MEDICINA III	Atualizado
0022-1899	The Journal of Infectious Diseases	A1	MEDICINA III	Atualizado
1526-5900	The Journal of Pain (Print)	A1	MEDICINA III	Atualizado
0022-3476	The Journal of Pediatrics	A1	MEDICINA III	Atualizado
1050-7256	Thyroid (New York, N.Y.)	A1	MEDICINA III	Atualizado
1076-3279	Tissue Engineering	A1	MEDICINA III	Atualizado
0041-1337	Transplantation	A1	MEDICINA III	Atualizado
0102-8650	Acta Cirúrgica Brasileira (Impresso)	A2	MEDICINA III	Atualizado
1678-2674	Acta Cirúrgica Brasileira (Online)	A2	MEDICINA III	Atualizado
0065-2423	Advances in Clinical Chemistry	A2	MEDICINA III	Atualizado
1090-7165	AIDS and Behavior	A2	MEDICINA III	Atualizado
1087-2914	AIDS patient care and STDs	A2	MEDICINA III	Atualizado
0735-0414	Alcohol and Alcoholism (Oxford)	A2	MEDICINA III	Atualizado
0145-6008	Alcoholism, Clinical and Experimental Research	A2	MEDICINA III	Atualizado
0002-9173	American Journal of Clinical Pathology	A2	MEDICINA III	Atualizado
0195-6108	American Journal of Neuroradiology	A2	MEDICINA III	Atualizado
1097-6868	American Journal of Obstetrics and Gynecology (Online)	A2	MEDICINA III	Atualizado
0002-9378	American Journal of Obstetrics and Gynecology (Print)	A2	MEDICINA III	Atualizado
0002-9394	American Journal of Ophthalmology	A2	MEDICINA III	Atualizado
0363-6135	American Journal of Physiology. Heart and Circulatory Physiology	A2	MEDICINA III	Atualizado
1931-857X	American Journal of Physiology. Renal Physiology	A2	MEDICINA III	Atualizado
1046-7408	American Journal of Reproductive Immunology (Print)	A2	MEDICINA III	Atualizado
1546-3141	American Journal of Roentgenology	A2	MEDICINA III	Atualizado
0361-803X	American Journal of Roentgenology (1976. Print)	A2	MEDICINA III	Atualizado
1943-8141	American Journal of Translational Research	A2	MEDICINA III	Atualizado
0939-4451	Amino Acids (Wien. Print)	A2	MEDICINA III	Atualizado
0003-2409	Anaesthesia (London. Print)	A2	MEDICINA III	Atualizado
0003-2654	Analyst (London. 1877. Print)	A2	MEDICINA III	Atualizado
1618-2642	Analytical and Bioanalytical Chemistry (Print)	A2	MEDICINA III	Atualizado
1935-9772	Anatomical Sciences Education	A2	MEDICINA III	Atualizado
0003-2999	Anesthesia and Analgesia	A2	MEDICINA III	Atualizado
0939-5555	Annals of Hematology (Print)	A2	MEDICINA III	Atualizado
1871-5206	Anti-Cancer Agents in Medicinal Chemistry	A2	MEDICINA III	Atualizado
0003-9888	Archives of Disease in Childhood	A2	MEDICINA III	Atualizado
0003-9950	Archives of Ophthalmology (1960)	A2	MEDICINA III	Atualizado
0003-9985	Archives of Pathology & Laboratory Medicine (1976)	A2	MEDICINA III	Atualizado
0004-0002	Archives of Sexual Behavior	A2	MEDICINA III	Atualizado
0749-8063	Arthroscopy (Print)	A2	MEDICINA III	Atualizado
0021-9150	Atherosclerosis (Amsterdam)	A2	MEDICINA III	Atualizado
0166-4328	Behavioural Brain Research	A2	MEDICINA III	Atualizado
0300-9084	Biochimie (Paris. Print)	A2	MEDICINA III	Atualizado
1387-2176	Biomedical Microdevices (Print)	A2	MEDICINA III	Atualizado
0968-0896	Bioorganic & Medicinal Chemistry (Print)	A2	MEDICINA III	Atualizado
1542-0752	Birth Defects Research. Clinical and Molecular Teratology	A2	MEDICINA III	Atualizado
1470-0328	BJOG (Oxford. Print)	A2	MEDICINA III	Atualizado
1464-4096	BJU International (Print)	A2	MEDICINA III	Atualizado
1471-2407	BMC Cancer (Online)	A2	MEDICINA III	Atualizado
1471-2334	BMC Infectious Diseases (Online)	A2	MEDICINA III	Atualizado
1755-8794	BMC Medical Genomics	A2	MEDICINA III	Atualizado
1471-2180	BMC Microbiology (Online)	A2	MEDICINA III	Atualizado
1471-2199	BMC Molecular Biology	A2	MEDICINA III	Atualizado
1471-2393	BMC Pregnancy and Childbirth (Online)	A2	MEDICINA III	Atualizado
1471-2466	BMC Pulmonary Medicine (Online)	A2	MEDICINA III	Atualizado
1471-2490	BMC Urology (Online)	A2	MEDICINA III	Atualizado
0006-8993	Brain Research	A2	MEDICINA III	Atualizado
0361-9230	Brain Research Bulletin	A2	MEDICINA III	Atualizado
0896-0267	Brain Topography	A2	MEDICINA III	Atualizado
0306-5251	British Journal of Clinical Pharmacology (Print)	A2	MEDICINA III	Atualizado
0007-1145	British Journal of Nutrition	A2	MEDICINA III	Atualizado
0007-1161	British Journal of Ophthalmology	A2	MEDICINA III	Atualizado
0344-5704	Cancer Chemotherapy and Pharmacology	A2	MEDICINA III	Atualizado
1934-662X	Cancer Cytopathology	A2	MEDICINA III	Atualizado
0929-1903	Cancer Gene Therapy	A2	MEDICINA III	Atualizado
0340-7004	Cancer Immunology and Immunotherapy	A2	MEDICINA III	Atualizado
0957-5243	CCC. Cancer Causes & Control	A2	MEDICINA III	Atualizado
0302-766X	Cell and Tissue Research (Print)	A2	MEDICINA III	Atualizado
1355-8145	Cell Stress & Chaperones (Print)	A2	MEDICINA III	Atualizado
0963-6897	Cell Transplantation	A2	MEDICINA III	Atualizado
2211-3428	Cellular Oncology	A2	MEDICINA III	Atualizado
1015-8987	Cellular Physiology and Biochemistry	A2	MEDICINA III	Atualizado
0333-1024	Cephalalgia (Oslo)	A2	MEDICINA III	Atualizado
0009-2797	Chemico-Biological Interactions (Print)	A2	MEDICINA III	Atualizado
1346-9843	Circulation Journal	A2	MEDICINA III	Atualizado
0009-9104	Clinical and Experimental Immunology (Print)	A2	MEDICINA III	Atualizado
0300-0664	Clinical Endocrinology (Oxford. Print)	A2	MEDICINA III	Atualizado
0262-0898	Clinical & Experimental Metastasis	A2	MEDICINA III	Atualizado
0009-9163	Clinical Genetics	A2	MEDICINA III	Atualizado
1386-0291	Clinical Hemorheology and Microcirculation	A2	MEDICINA III	Atualizado
1525-7304	Clinical Lung Cancer	A2	MEDICINA III	Atualizado
1388-2457	Clinical Neurophysiology	A2	MEDICINA III	Atualizado
0363-9762	Clinical Nuclear Medicine	A2	MEDICINA III	Atualizado
0261-5614	Clinical Nutrition (Edinburgh)	A2	MEDICINA III	Atualizado
1749-4478	Clinical Otolaryngology (Print)	A2	MEDICINA III	Atualizado
1462-8910	Colorectal Disease (Print)	A2	MEDICINA III	Atualizado
0010-7824	Contraception (Stoneham)	A2	MEDICINA III	Atualizado
1573-3998	Current Diabetes Reviews	A2	MEDICINA III	Atualizado
1389-4501	Current Drug Targets (Print)	A2	MEDICINA III	Atualizado
0300-7995	Current Medical Research and Opinion	A2	MEDICINA III	Atualizado
1070-5295	Current Opinion in Critical Care	A2	MEDICINA III	Atualizado
1040-8738	Current Opinion in Ophthalmology	A2	MEDICINA III	Atualizado
0963-0643	Current Opinion in Urology	A2	MEDICINA III	Atualizado
1389-2010	Current Pharmaceutical Biotechnology (Print)	A2	MEDICINA III	Atualizado
1570-1611	Current Vascular Pharmacology	A2	MEDICINA III	Atualizado
1043-4666	Cytokine	A2	MEDICINA III	Atualizado
1520-7552	Diabetes/Metabolism Research and Reviews (Print)	A2	MEDICINA III	Atualizado
1462-8902	Diabetes, Obesity and Metabolism (Print)	A2	MEDICINA III	Atualizado
0742-3071	Diabetic Medicine	A2	MEDICINA III	Atualizado
1294-8322	Dialogues in Clinical Neuroscience	A2	MEDICINA III	Atualizado
1590-8658	Digestive and Liver Disease	A2	MEDICINA III	Atualizado
0012-3706	Diseases of the Colon & Rectum	A2	MEDICINA III	Atualizado
0893-6692	Environmental and Molecular Mutagenesis (Print)	A2	MEDICINA III	Atualizado
0013-9351	Environmental Research (New York, N.Y. Print)	A2	MEDICINA III	Atualizado
1528-1167	Epilepsia (Copenhagen. Online)	A2	MEDICINA III	Atualizado
0031-6970	European Journal of Clinical Pharmacology	A2	MEDICINA III	Atualizado
1432-1041	European Journal of Clinical Pharmacology (Internet)	A2	MEDICINA III	Atualizado
0804-4643	European Journal of Endocrinology	A2	MEDICINA III	Atualizado
0223-5234	European Journal of Medicinal Chemistry	A2	MEDICINA III	Atualizado
1351-5101	European Journal of Neurology (Print)	A2	MEDICINA III	Atualizado
0748-7983	European Journal of Surgical Oncology	A2	MEDICINA III	Atualizado
1078-5884	European Journal of Vascular and Endovascular Surgery	A2	MEDICINA III	Atualizado
0938-7994	European Radiology	A2	MEDICINA III	Atualizado
1535-3702	Experimental Biology and Medicine (Maywood, N.J.: Print)	A2	MEDICINA III	Atualizado
0014-4827	Experimental Cell Research	A2	MEDICINA III	Atualizado
0014-4835	Experimental Eye Research	A2	MEDICINA III	Atualizado
0531-5565	Experimental Gerontology	A2	MEDICINA III	Atualizado
1742-5255	Expert Opinion on Drug Metabolism & Toxicology	A2	MEDICINA III	Atualizado
1474-0338	Expert Opinion on Drug Safety	A2	MEDICINA III	Atualizado
1472-8214	Expert Opinion on Emerging Drugs	A2	MEDICINA III	Atualizado
1465-6566	Expert Opinion on Pharmacotherapy	A2	MEDICINA III	Atualizado
1354-3776	Expert Opinion on Therapeutic Patents	A2	MEDICINA III	Atualizado
1473-7140	Expert Review of Anticancer Therapy	A2	MEDICINA III	Atualizado
1745-2422	Expert Review of Medical Devices (Online)	A2	MEDICINA III	Atualizado
0015-0282	Fertility and Sterility	A2	MEDICINA III	Atualizado
0278-6915	Food and Chemical Toxicology	A2	MEDICINA III	Atualizado
1093-9946	Frontiers in Bioscience (Print)	A2	MEDICINA III	Atualizado
0889-8553	Gastroenterology Clinics of North America	A2	MEDICINA III	Atualizado
1097-6779	Gastrointestinal Endoscopy (Online)	A2	MEDICINA III	Atualizado
1601-1848	Genes, Brain and Behavior (Print)	A2	MEDICINA III	Atualizado
1045-2257	Genes Chromosomes & Cancer (Print)	A2	MEDICINA III	Atualizado
0969-7128	Gene Therapy (Basingstoke)	A2	MEDICINA III	Atualizado
0304-324X	Gerontology (Basel)	A2	MEDICINA III	Atualizado
0090-8258	Gynecologic Oncology (Print)	A2	MEDICINA III	Atualizado
1382-4147	Heart Failure Reviews	A2	MEDICINA III	Atualizado
1083-4389	Helicobacter (Cambridge, Mass.)	A2	MEDICINA III	Atualizado
1523-5378	Helicobacter (Online)	A2	MEDICINA III	Atualizado
0309-0167	Histopathology (Oxford. Print)	A2	MEDICINA III	Atualizado
0198-8859	Human Immunology	A2	MEDICINA III	Atualizado
0046-8177	Human Pathology (Print)	A2	MEDICINA III	Atualizado
0916-9636	Hypertension Research	A2	MEDICINA III	Atualizado
0171-2985	Immunobiology (Jena. 1979)	A2	MEDICINA III	Atualizado
0300-8126	Infection	A2	MEDICINA III	Atualizado
1567-1348	Infection, Genetics and Evolution (Print)	A2	MEDICINA III	Atualizado
0105-6263	International Journal of Andrology (Print)	A2	MEDICINA III	Atualizado
1386-5056	International Journal of Medical Informatics	A2	MEDICINA III	Atualizado
0378-5173	International Journal of Pharmaceutics (Print)	A2	MEDICINA III	Atualizado
0146-0404	Investigative Ophthalmology & Visual Science	A2	MEDICINA III	Atualizado
1054-139X	Journal of Adolescent Health	A2	MEDICINA III	Atualizado
0165-0327	Journal of Affective Disorders (Print)	A2	MEDICINA III	Atualizado
0196-3635	Journal of Andrology	A2	MEDICINA III	Atualizado
0145-479X	Journal of Bioenergetics and Biomembranes	A2	MEDICINA III	Atualizado
1083-3668	Journal of Biomedical Optics	A2	MEDICINA III	Atualizado
1535-1386	Journal of Bone and Joint Surgery. American Volume (Online)	A2	MEDICINA III	Atualizado
0021-9355	Journal of Bone and Joint Surgery. American Volume (Print ed.)	A2	MEDICINA III	Atualizado
0301-620X	Journal of Bone and Joint Surgery. British Volume (Print)	A2	MEDICINA III	Atualizado
1477-3163	Journal of Carcinogenesis	A2	MEDICINA III	Atualizado
1071-9164	Journal of Cardiac Failure	A2	MEDICINA III	Atualizado
1937-5395	Journal of Cardiovascular Translational Research (On line)	A2	MEDICINA III	Atualizado
0730-2312	Journal of Cellular Biochemistry (Print)	A2	MEDICINA III	Atualizado
0021-9541	Journal of Cellular Physiology (Print)	A2	MEDICINA III	Atualizado
1570-0232	Journal of Chromatography. B (Print)	A2	MEDICINA III	Atualizado
0192-0790	Journal of Clinical Gastroenterology	A2	MEDICINA III	Atualizado
0271-9142	Journal of Clinical Immunology	A2	MEDICINA III	Atualizado
0303-6979	Journal of Clinical Periodontology	A2	MEDICINA III	Atualizado
0091-2700	Journal of Clinical Pharmacology	A2	MEDICINA III	Atualizado
0022-0345	Journal of Dental Research	A2	MEDICINA III	Atualizado
0022-0795	Journal of Endocrinology	A2	MEDICINA III	Atualizado
1526-6028	Journal of Endovascular Therapy (Print)	A2	MEDICINA III	Atualizado
0378-8741	Journal of Ethnopharmacology	A2	MEDICINA III	Atualizado
0022-0949	Journal of Experimental Biology	A2	MEDICINA III	Atualizado
0815-9319	Journal of Gastroenterology and Hepatology	A2	MEDICINA III	Atualizado
1091-255X	Journal of Gastrointestinal Surgery	A2	MEDICINA III	Atualizado
1873-4626	Journal of Gastrointestinal Surgery (Online)	A2	MEDICINA III	Atualizado
0891-9887	Journal of Geriatric Psychiatry and Neurology	A2	MEDICINA III	Atualizado
0950-9240	Journal of Human Hypertension	A2	MEDICINA III	Atualizado
1522-2586	Journal of Magnetic Resonance Imaging	A2	MEDICINA III	Atualizado
0146-6615	Journal of Medical Virology (Print)	A2	MEDICINA III	Atualizado
0340-5354	Journal of Neurology (Print)	A2	MEDICINA III	Atualizado
0167-594X	Journal of Neuro-Oncology	A2	MEDICINA III	Atualizado
0022-3085	Journal of Neurosurgery	A2	MEDICINA III	Atualizado
0955-2863	Journal of Nutritional Biochemistry	A2	MEDICINA III	Atualizado
0736-0266	Journal of Orthopaedic Research	A2	MEDICINA III	Atualizado
0885-3924	Journal of Pain and Symptom Management	A2	MEDICINA III	Atualizado
0731-7085	Journal of Pharmaceutical and Biomedical Analysis (Print)	A2	MEDICINA III	Atualizado
0022-3999	Journal of Psychosomatic Research	A2	MEDICINA III	Atualizado
0165-0378	Journal of Reproductive Immunology	A2	MEDICINA III	Atualizado
0315-162X	Journal of Rheumatology	A2	MEDICINA III	Atualizado
0190-9622	Journal of the American Academy of Dermatology	A2	MEDICINA III	Atualizado
0894-7317	Journal of the American Society of Echocardiography (Print)	A2	MEDICINA III	Atualizado
1751-6161	Journal of the Mechanical Behavior of Biomedical Materials (Print)	A2	MEDICINA III	Atualizado
0022-5223	Journal of Thoracic and Cardiovascular Surgery (Print)	A2	MEDICINA III	Atualizado
1556-0864	Journal of Thoracic Oncology	A2	MEDICINA III	Atualizado
1932-6254	Journal of Tissue Engineering and Regenerative Medicine	A2	MEDICINA III	Atualizado
1479-5876	Journal of Translational Medicine (Online)	A2	MEDICINA III	Atualizado
0741-5214	Journal of Vascular Surgery (Print)	A2	MEDICINA III	Atualizado
0148-6071	JPEN. Journal of Parenteral and Enteral Nutrition	A2	MEDICINA III	Atualizado
1054-660X	Laser Physics	A2	MEDICINA III	Atualizado
0196-8092	Lasers in Surgery and Medicine (Print)	A2	MEDICINA III	Atualizado
