ISSN	Título	Estrato	Área de Avaliação	Status
1359-7345	Chemical Communications (London. 1996. Print)	A1	BIOTECNOLOGIA	Atualizado
0947-6539	Chemistry - A European Journal	A1	BIOTECNOLOGIA	Atualizado
0897-4756	Chemistry of Materials	A1	BIOTECNOLOGIA	Atualizado
0009-7322	Circulation (New York, N.Y.)	A1	BIOTECNOLOGIA	Atualizado
1524-4539	Circulation (Online)	A1	BIOTECNOLOGIA	Atualizado
0009-7330	Circulation Research	A1	BIOTECNOLOGIA	Atualizado
0954-7894	Clinical and Experimental Allergy (Print)	A1	BIOTECNOLOGIA	Atualizado
1078-0432	Clinical Cancer Research (Print)	A1	BIOTECNOLOGIA	Atualizado
0009-9147	Clinical Chemistry (Baltimore, Md.)	A1	BIOTECNOLOGIA	Atualizado
1058-4838	Clinical Infectious Diseases	A1	BIOTECNOLOGIA	Atualizado
1555-9041	Clinical Journal of the American Society of Nephrology	A1	BIOTECNOLOGIA	Atualizado
1198-743X	Clinical Microbiology and Infection (Print)	A1	BIOTECNOLOGIA	Atualizado
0009-9236	Clinical Pharmacology and Therapeutics	A1	BIOTECNOLOGIA	Atualizado
1755-5930	CNS Neuroscience & Therapeutics (Print)	A1	BIOTECNOLOGIA	Atualizado
0010-8545	Coordination Chemistry Reviews (Print)	A1	BIOTECNOLOGIA	Atualizado
0090-3493	Critical Care Medicine	A1	BIOTECNOLOGIA	Atualizado
0738-8551	Critical Reviews in Biotechnology	A1	BIOTECNOLOGIA	Atualizado
0960-9822	Current Biology	A1	BIOTECNOLOGIA	Atualizado
1568-0096	Current Cancer Drug Targets (Print)	A1	BIOTECNOLOGIA	Atualizado
1875-533X	Current Medicinal Chemistry	A1	BIOTECNOLOGIA	Atualizado
0929-8673	Current Medicinal Chemistry	A1	BIOTECNOLOGIA	Atualizado
0958-1669	Current Opinion in Biotechnology	A1	BIOTECNOLOGIA	Atualizado
1363-1950	Current Opinion in Clinical Nutrition and Metabolic Care	A1	BIOTECNOLOGIA	Atualizado
0951-7375	Current Opinion in Infectious Diseases	A1	BIOTECNOLOGIA	Atualizado
1369-5266	Current Opinion in Plant Biology	A1	BIOTECNOLOGIA	Atualizado
1534-5807	Developmental Cell	A1	BIOTECNOLOGIA	Atualizado
0149-5992	Diabetes Care	A1	BIOTECNOLOGIA	Atualizado
0012-1797	Diabetes (New York, N.Y.)	A1	BIOTECNOLOGIA	Atualizado
0012-186X	Diabetologia (Berlin)	A1	BIOTECNOLOGIA	Atualizado
1366-9516	Diversity and Distributions (Print)	A1	BIOTECNOLOGIA	Atualizado
1340-2838	DNA Research	A1	BIOTECNOLOGIA	Atualizado
0012-9658	Ecology (Brooklyn, New York, N.Y.)	A1	BIOTECNOLOGIA	Atualizado
1388-2481	Electrochemistry Communications	A1	BIOTECNOLOGIA	Atualizado
0261-4189	EMBO Journal (Print)	A1	BIOTECNOLOGIA	Atualizado
1469-221X	EMBO Reports (Print)	A1	BIOTECNOLOGIA	Atualizado
1080-6059	Emerging Infectious Diseases (Online)	A1	BIOTECNOLOGIA	Atualizado
1080-6040	Emerging Infectious Diseases (Print)	A1	BIOTECNOLOGIA	Atualizado
0013-7227	Endocrinology (Philadelphia)	A1	BIOTECNOLOGIA	Atualizado
0091-6765	Environmental Health Perspectives	A1	BIOTECNOLOGIA	Atualizado
1462-2912	Environmental Microbiology (Print)	A1	BIOTECNOLOGIA	Atualizado
0013-936X	Environmental Science & Technology	A1	BIOTECNOLOGIA	Atualizado
1520-5851	Environmental Science & Technology	A1	BIOTECNOLOGIA	Atualizado
0160-4120	Environment International	A1	BIOTECNOLOGIA	Atualizado
1559-2294	Epigenetics (Austin)	A1	BIOTECNOLOGIA	Atualizado
0959-8049	European Journal of Cancer	A1	BIOTECNOLOGIA	Atualizado
1018-4813	European Journal of Human Genetics	A1	BIOTECNOLOGIA	Atualizado
0014-2980	European Journal of Immunology	A1	BIOTECNOLOGIA	Atualizado
1521-4141	European Journal of Immunology (Internet)	A1	BIOTECNOLOGIA	Atualizado
1619-7070	European Journal of Nuclear Medicine and Molecular Imaging (Print)	A1	BIOTECNOLOGIA	Atualizado
0939-6411	European Journal of Pharmaceutics and Biopharmaceutics	A1	BIOTECNOLOGIA	Atualizado
1560-7917	Eurosurveillance (English ed. Online)	A1	BIOTECNOLOGIA	Atualizado
1741-4288	Evidence-Based Complementary and Alternative Medicine (Online)	A1	BIOTECNOLOGIA	Atualizado
1741-427X	Evidence-Based Complementary and Alternative Medicine (Print)	A1	BIOTECNOLOGIA	Atualizado
1752-4563	Evolutionary Applications: evolutionary approaches to environmental, biomedical and socio-economic issues	A1	BIOTECNOLOGIA	Atualizado
0014-3820	Evolution (Lancaster, PA.)	A1	BIOTECNOLOGIA	Atualizado
1742-5247	Expert Opinion on Drug Delivery (Print)	A1	BIOTECNOLOGIA	Atualizado
1354-3784	Expert Opinion on Investigational Drugs	A1	BIOTECNOLOGIA	Atualizado
1476-0584	Expert Review of Vaccines	A1	BIOTECNOLOGIA	Atualizado
0168-6445	FEMS Microbiology Reviews (Print)	A1	BIOTECNOLOGIA	Atualizado
0891-5849	Free Radical Biology & Medicine	A1	BIOTECNOLOGIA	Atualizado
1560-2745	Fungal Diversity	A1	BIOTECNOLOGIA	Atualizado
0016-5085	Gastroenterology (New York, N.Y. 1943)	A1	BIOTECNOLOGIA	Atualizado
1474-7596	Genome Biology (Print): Biology for the Post-Genomic Era	A1	BIOTECNOLOGIA	Atualizado
1088-9051	Genome Research	A1	BIOTECNOLOGIA	Atualizado
1463-9262	Green Chemistry (Print)	A1	BIOTECNOLOGIA	Atualizado
0017-5749	Gut (London)	A1	BIOTECNOLOGIA	Atualizado
0390-6078	Haematologica (Roma)	A1	BIOTECNOLOGIA	Atualizado
0270-9139	Hepatology (Baltimore, Md.)	A1	BIOTECNOLOGIA	Atualizado
0018-067X	Heredity (Edinburgh. Print)	A1	BIOTECNOLOGIA	Atualizado
0340-6717	Human Genetics	A1	BIOTECNOLOGIA	Atualizado
0964-6906	Human Molecular Genetics (Print)	A1	BIOTECNOLOGIA	Atualizado
1059-7794	Human Mutation	A1	BIOTECNOLOGIA	Atualizado
0268-1161	Human Reproduction (Oxford. Print)	A1	BIOTECNOLOGIA	Atualizado
0194-911X	Hypertension (Dallas, Tex. 1979)	A1	BIOTECNOLOGIA	Atualizado
0020-1669	Inorganic Chemistry	A1	BIOTECNOLOGIA	Atualizado
1757-9694	Integrative Biology: a new journal of quantitative biosciences from nano to macro	A1	BIOTECNOLOGIA	Atualizado
1357-2725	International Journal of Biochemistry & Cell Biology	A1	BIOTECNOLOGIA	Atualizado
0020-7136	International Journal of Cancer (Print)	A1	BIOTECNOLOGIA	Atualizado
0167-5273	International Journal of Cardiology (Print)	A1	BIOTECNOLOGIA	Atualizado
0300-5771	International Journal of Epidemiology	A1	BIOTECNOLOGIA	Atualizado
0307-0565	International Journal of Obesity	A1	BIOTECNOLOGIA	Atualizado
0098-7484	JAMA (Chicago, Ill.)	A1	BIOTECNOLOGIA	Atualizado
1525-4135	Journal of Acquired Immune Deficiency Syndromes (1999)	A1	BIOTECNOLOGIA	Atualizado
0091-6749	Journal of Allergy and Clinical Immunology	A1	BIOTECNOLOGIA	Atualizado
1460-2091	Journal of Antimicrobial Chemotherapy (Online)	A1	BIOTECNOLOGIA	Atualizado
0305-7453	Journal of Antimicrobial Chemotherapy (Print)	A1	BIOTECNOLOGIA	Atualizado
0021-8898	Journal of Applied Crystallography	A1	BIOTECNOLOGIA	Atualizado
0305-0270	Journal of Biogeography (Print)	A1	BIOTECNOLOGIA	Atualizado
1083-351X	Journal of Biological Chemistry (Online)	A1	BIOTECNOLOGIA	Atualizado
0884-0431	Journal of Bone and Mineral Research	A1	BIOTECNOLOGIA	Atualizado
0021-9533	Journal of Cell Science	A1	BIOTECNOLOGIA	Atualizado
1549-9596	Journal of Chemical Information and Modeling	A1	BIOTECNOLOGIA	Atualizado
1549-960X	Journal of Chemical Information and Modeling (Online)	A1	BIOTECNOLOGIA	Atualizado
0021-9630	Journal of Child Psychology and Psychiatry and Allied Disciplines (Print)	A1	BIOTECNOLOGIA	Atualizado
0021-9673	Journal of Chromatography (Print)	A1	BIOTECNOLOGIA	Atualizado
0732-183X	Journal of Clinical Oncology	A1	BIOTECNOLOGIA	Atualizado
0168-3659	Journal of Controlled Release	A1	BIOTECNOLOGIA	Atualizado
0022-0957	Journal of Experimental Botany	A1	BIOTECNOLOGIA	Atualizado
0168-8278	Journal of Hepatology	A1	BIOTECNOLOGIA	Atualizado
1662-811X	Journal of Innate Immunity	A1	BIOTECNOLOGIA	Atualizado
0022-202X	Journal of Investigative Dermatology	A1	BIOTECNOLOGIA	Atualizado
0741-5400	Journal of Leukocyte Biology	A1	BIOTECNOLOGIA	Atualizado
0959-9428	Journal of Materials Chemistry (Print)	A1	BIOTECNOLOGIA	Atualizado
0022-2593	Journal of Medical Genetics (Print)	A1	BIOTECNOLOGIA	Atualizado
0022-2623	Journal of Medicinal Chemistry	A1	BIOTECNOLOGIA	Atualizado
0022-2828	Journal of Molecular and Cellular Cardiology	A1	BIOTECNOLOGIA	Atualizado
0946-2716	Journal of Molecular Medicine (Berlin. Print)	A1	BIOTECNOLOGIA	Atualizado
1742-2094	Journal of Neuroinflammation	A1	BIOTECNOLOGIA	Atualizado
0022-3263	Journal of Organic Chemistry	A1	BIOTECNOLOGIA	Atualizado
0022-3417	Journal of Pathology	A1	BIOTECNOLOGIA	Atualizado
1932-7447	Journal of Physical Chemistry. C	A1	BIOTECNOLOGIA	Atualizado
1948-7185	Journal of Physical Chemistry Letters	A1	BIOTECNOLOGIA	Atualizado
0742-3098	Journal of Pineal Research	A1	BIOTECNOLOGIA	Atualizado
0378-7753	Journal of Power Sources (Print)	A1	BIOTECNOLOGIA	Atualizado
1535-3907	Journal of Proteome Research (Online)	A1	BIOTECNOLOGIA	Atualizado
1535-3893	Journal of Proteome Research (Print)	A1	BIOTECNOLOGIA	Atualizado
1874-3919	Journal of Proteomics (Print)	A1	BIOTECNOLOGIA	Atualizado
0022-3956	Journal of Psychiatric Research	A1	BIOTECNOLOGIA	Atualizado
1180-4882	Journal of Psychiatry & Neuroscience	A1	BIOTECNOLOGIA	Atualizado
0735-1097	Journal of the American College of Cardiology (Print)	A1	BIOTECNOLOGIA	Atualizado
0027-8874	Journal of the National Cancer Institute (Print)	A1	BIOTECNOLOGIA	Atualizado
1538-7933	Journal of Thrombosis and Haemostasis (Print)	A1	BIOTECNOLOGIA	Atualizado
1093-7404	Journal of Toxicology and Environmental Health. Part B, Critical Reviews	A1	BIOTECNOLOGIA	Atualizado
1098-5514	Journal of Virology (Online)	A1	BIOTECNOLOGIA	Atualizado
0022-538X	Journal of Virology (Print)	A1	BIOTECNOLOGIA	Atualizado
0085-2538	Kidney International	A1	BIOTECNOLOGIA	Atualizado
1470-2045	Lancet Oncology	A1	BIOTECNOLOGIA	Atualizado
1612-2011	Laser Physics Letters (Print)	A1	BIOTECNOLOGIA	Atualizado
0024-9297	Macromolecules (Print)	A1	BIOTECNOLOGIA	Atualizado
0025-6196	Mayo Clinic Proceedings	A1	BIOTECNOLOGIA	Atualizado
1096-7176	Metabolic Engineering (Print)	A1	BIOTECNOLOGIA	Atualizado
1475-2859	Microbial Cell Factories	A1	BIOTECNOLOGIA	Atualizado
0270-7306	Molecular and Cellular Biology (Print)	A1	BIOTECNOLOGIA	Atualizado
0737-4038	Molecular Biology and Evolution	A1	BIOTECNOLOGIA	Atualizado
1541-7786	Molecular Cancer Research	A1	BIOTECNOLOGIA	Atualizado
1535-7163	Molecular Cancer Therapeutics	A1	BIOTECNOLOGIA	Atualizado
1535-9476	Molecular & Cellular Proteomics	A1	BIOTECNOLOGIA	Atualizado
0962-1083	Molecular Ecology (Print)	A1	BIOTECNOLOGIA	Atualizado
0888-8809	Molecular Endocrinology (Baltimore, Md.)	A1	BIOTECNOLOGIA	Atualizado
1076-1551	Molecular Medicine (Cambridge, Mass. Print)	A1	BIOTECNOLOGIA	Atualizado
0950-382X	Molecular Microbiology (Print)	A1	BIOTECNOLOGIA	Atualizado
1543-8384	Molecular Pharmaceutics (Print)	A1	BIOTECNOLOGIA	Atualizado
0026-895X	Molecular Pharmacology (Print)	A1	BIOTECNOLOGIA	Atualizado
0894-0282	Molecular Plant-Microbe Interactions	A1	BIOTECNOLOGIA	Atualizado
1359-4184	Molecular Psychiatry	A1	BIOTECNOLOGIA	Atualizado
1744-4292	Molecular Systems Biology	A1	BIOTECNOLOGIA	Atualizado
1525-0016	Molecular Therapy (Print)	A1	BIOTECNOLOGIA	Atualizado
0149-2195	Morbidity and Mortality Weekly Report (Print)	A1	BIOTECNOLOGIA	Atualizado
0885-3185	Movement Disorders	A1	BIOTECNOLOGIA	Atualizado
1383-5742	Mutation Research. Reviews in Mutation Research (Print)	A1	BIOTECNOLOGIA	Atualizado
1549-9634	Nanomedicine	A1	BIOTECNOLOGIA	Atualizado
0265-0568	Natural Product Reports (Print)	A1	BIOTECNOLOGIA	Atualizado
1087-0156	Nature Biotechnology (Print)	A1	BIOTECNOLOGIA	Atualizado
1529-2908	Nature Immunology (Print)	A1	BIOTECNOLOGIA	Atualizado
0028-0836	Nature (London)	A1	BIOTECNOLOGIA	Atualizado
1745-2473	Nature Physics (Print)	A1	BIOTECNOLOGIA	Atualizado
1754-2189	Nature Protocols (Print)	A1	BIOTECNOLOGIA	Atualizado
1740-1526	Nature Review, Microbiology (Print)	A1	BIOTECNOLOGIA	Atualizado
1471-0056	Nature Reviews. Genetics (Print)	A1	BIOTECNOLOGIA	Atualizado
1522-8002	Neoplasia (New York, N.Y.)	A1	BIOTECNOLOGIA	Atualizado
0197-4580	Neurobiology of Aging	A1	BIOTECNOLOGIA	Atualizado
0969-9961	Neurobiology of Disease	A1	BIOTECNOLOGIA	Atualizado
0028-3878	Neurology (Cleveland, Ohio)	A1	BIOTECNOLOGIA	Atualizado
1535-1084	NeuroMolecular Medicine	A1	BIOTECNOLOGIA	Atualizado
1533-4406	New England Journal of Medicine (Online)	A1	BIOTECNOLOGIA	Atualizado
0028-4793	New England Journal of Medicine (Print)	A1	BIOTECNOLOGIA	Atualizado
0028-646X	New Phytologist (Print)	A1	BIOTECNOLOGIA	Atualizado
0305-1048	Nucleic Acids Research	A1	BIOTECNOLOGIA	Atualizado
1930-7381	Obesity (Silver Spring, Md.)	A1	BIOTECNOLOGIA	Atualizado
0950-9232	Oncogene (Basingstoke)	A1	BIOTECNOLOGIA	Atualizado
0304-3959	Pain (Amsterdam. Print)	A1	BIOTECNOLOGIA	Atualizado
0031-4005	Pediatrics (Evanston)	A1	BIOTECNOLOGIA	Atualizado
1470-269X	Pharmacogenomics Journal (Print)	A1	BIOTECNOLOGIA	Atualizado
1043-6618	Pharmacological Research	A1	BIOTECNOLOGIA	Atualizado
0163-7258	Pharmacology & Therapeutics (Oxford)	A1	BIOTECNOLOGIA	Atualizado
1079-7114	Physical Review Letters	A1	BIOTECNOLOGIA	Atualizado
0031-9007	Physical Review Letters (Print)	A1	BIOTECNOLOGIA	Atualizado
0031-9228	Physics Today	A1	BIOTECNOLOGIA	Atualizado
0140-7791	Plant, Cell and Environment (Print)	A1	BIOTECNOLOGIA	Atualizado
0960-7412	Plant Journal (Print)	A1	BIOTECNOLOGIA	Atualizado
0032-0889	Plant Physiology (Bethesda)	A1	BIOTECNOLOGIA	Atualizado
1545-7885	PLoS Biology (Online)	A1	BIOTECNOLOGIA	Atualizado
1553-7358	PLOS Computational Biology (Online)	A1	BIOTECNOLOGIA	Atualizado
1553-7390	PLOS Genetics	A1	BIOTECNOLOGIA	Atualizado
1553-7404	PLOS Genetics (Online)	A1	BIOTECNOLOGIA	Atualizado
1549-1277	PLoS Medicine	A1	BIOTECNOLOGIA	Atualizado
1935-2735	PLoS Neglected Tropical Diseases (Online)	A1	BIOTECNOLOGIA	Atualizado
1935-2727	PLoS Neglected Tropical Diseases (Print)	A1	BIOTECNOLOGIA	Atualizado
1932-6203	Plos One	A1	BIOTECNOLOGIA	Atualizado
1553-7366	PLoS Pathogens	A1	BIOTECNOLOGIA	Atualizado
0027-8424	Proceedings of the National Academy of Sciences of the United States of America	A1	BIOTECNOLOGIA	Atualizado
1091-6490	Proceedings of the National Academy of Sciences of the United States of America (Online)	A1	BIOTECNOLOGIA	Atualizado
0962-8452	Proceedings - Royal Society. Biological Sciences (Print)	A1	BIOTECNOLOGIA	Atualizado
1350-9462	Progress in Retinal and Eye Research	A1	BIOTECNOLOGIA	Atualizado
1615-9861	Proteomics	A1	BIOTECNOLOGIA	Atualizado
1615-9853	Proteomics (Weinheim. Print)	A1	BIOTECNOLOGIA	Atualizado
1364-0321	Renewable & Sustainable Energy Reviews	A1	BIOTECNOLOGIA	Atualizado
1052-9276	Reviews in Medical Virology (Print)	A1	BIOTECNOLOGIA	Atualizado
1547-6286	RNA Biology	A1	BIOTECNOLOGIA	Atualizado
0036-8075	Science (New York, N.Y.)	A1	BIOTECNOLOGIA	Atualizado
1044-579X	Seminars in Cancer Biology	A1	BIOTECNOLOGIA	Atualizado
0161-8105	Sleep (New York, N.Y.)	A1	BIOTECNOLOGIA	Atualizado
1613-6810	Small (Weinheim. Print)	A1	BIOTECNOLOGIA	Atualizado
1550-8943	Stem Cell Reviews	A1	BIOTECNOLOGIA	Atualizado
1547-3287	Stem Cells and Development	A1	BIOTECNOLOGIA	Atualizado
1066-5099	Stem Cells (Dayton, Ohio)	A1	BIOTECNOLOGIA	Atualizado
0969-2126	Structure (London)	A1	BIOTECNOLOGIA	Atualizado
0166-0616	Studies in Mycology (Print)	A1	BIOTECNOLOGIA	Atualizado
0002-9270	The American Journal of Gastroenterology	A1	BIOTECNOLOGIA	Atualizado
0002-9440	The American Journal of Pathology (Print)	A1	BIOTECNOLOGIA	Atualizado
0002-953X	The American Journal of Psychiatry	A1	BIOTECNOLOGIA	Atualizado
0892-6638	The FASEB Journal	A1	BIOTECNOLOGIA	Atualizado
1530-6860	The FASEB Journal (Online)	A1	BIOTECNOLOGIA	Atualizado
1751-7362	The ISME Journal (Print)	A1	BIOTECNOLOGIA	Atualizado
0021-9258	The Journal of Biological Chemistry (Print)	A1	BIOTECNOLOGIA	Atualizado
0021-9738	The Journal of Clinical Investigation	A1	BIOTECNOLOGIA	Atualizado
0022-1007	The Journal of Experimental Medicine	A1	BIOTECNOLOGIA	Atualizado
1126-6708	The Journal of High Energy Physics	A1	BIOTECNOLOGIA	Atualizado
1029-8479	The Journal of High Energy Physics (Online)	A1	BIOTECNOLOGIA	Atualizado
0022-1767	The Journal of Immunology (1950)	A1	BIOTECNOLOGIA	Atualizado
1550-6606	The Journal of Immunology (1950. Online)	A1	BIOTECNOLOGIA	Atualizado
0022-1899	The Journal of Infectious Diseases	A1	BIOTECNOLOGIA	Atualizado
0270-6474	The Journal of Neuroscience	A1	BIOTECNOLOGIA	Atualizado
1526-5900	The Journal of Pain (Print)	A1	BIOTECNOLOGIA	Atualizado
1040-4651	The Plant Cell	A1	BIOTECNOLOGIA	Atualizado
0340-6245	Thrombosis and Haemostasis	A1	BIOTECNOLOGIA	Atualizado
1050-7256	Thyroid (New York, N.Y.)	A1	BIOTECNOLOGIA	Atualizado
1076-3279	Tissue Engineering	A1	BIOTECNOLOGIA	Atualizado
1096-6080	Toxicological Sciences (Print)	A1	BIOTECNOLOGIA	Atualizado
0966-842X	Trends in Microbiology (Regular Ed.)	A1	BIOTECNOLOGIA	Atualizado
1471-4922	Trends in Parasitology	A1	BIOTECNOLOGIA	Atualizado
0165-6147	Trends in Pharmacological Sciences (Regular ed., Print)	A1	BIOTECNOLOGIA	Atualizado
0043-1354	Water Research (Oxford)	A1	BIOTECNOLOGIA	Atualizado
1948-5875	ACS MED CHEM LETT	A2	BIOTECNOLOGIA	Atualizado
0940-5429	Acta Diabetologica (Print)	A2	BIOTECNOLOGIA	Atualizado
0284-186X	Acta Oncologica (Stockholm)	A2	BIOTECNOLOGIA	Atualizado
1774-0746	Agronomy for Sustainable Development	A2	BIOTECNOLOGIA	Atualizado
1090-7165	AIDS and Behavior	A2	BIOTECNOLOGIA	Atualizado
0145-6008	Alcoholism, Clinical and Experimental Research	A2	BIOTECNOLOGIA	Atualizado
0895-7061	American Journal of Hypertension	A2	BIOTECNOLOGIA	Atualizado
0002-9378	American Journal of Obstetrics and Gynecology (Print)	A2	BIOTECNOLOGIA	Atualizado
0363-6135	American Journal of Physiology. Heart and Circulatory Physiology	A2	BIOTECNOLOGIA	Atualizado
1931-857X	American Journal of Physiology. Renal Physiology	A2	BIOTECNOLOGIA	Atualizado
0939-4451	Amino Acids (Wien. Print)	A2	BIOTECNOLOGIA	Atualizado
0003-2654	Analyst (London. 1877. Print)	A2	BIOTECNOLOGIA	Atualizado
1618-2642	Analytical and Bioanalytical Chemistry (Print)	A2	BIOTECNOLOGIA	Atualizado
0003-2697	Analytical Biochemistry (Print)	A2	BIOTECNOLOGIA	Atualizado
0305-7364	Annals of Botany (Print)	A2	BIOTECNOLOGIA	Atualizado
1068-9265	Annals of Surgical Oncology	A2	BIOTECNOLOGIA	Atualizado
0077-8923	Annals of the New York Academy of Sciences	A2	BIOTECNOLOGIA	Atualizado
1098-5336	Applied and Environmental Microbiology (Online)	A2	BIOTECNOLOGIA	Atualizado
0099-2240	Applied and Environmental Microbiology (Print)	A2	BIOTECNOLOGIA	Atualizado
0926-860X	Applied Catalysis. A, General (Print)	A2	BIOTECNOLOGIA	Atualizado
1432-0614	Applied Microbiology and Biotechnology	A2	BIOTECNOLOGIA	Atualizado
0175-7598	Applied Microbiology and Biotechnology	A2	BIOTECNOLOGIA	Atualizado
0003-6951	Applied Physics Letters	A2	BIOTECNOLOGIA	Atualizado
0166-445X	Aquatic Toxicology	A2	BIOTECNOLOGIA	Atualizado
0003-987X	Archives of Dermatology (1960)	A2	BIOTECNOLOGIA	Atualizado
